code,npi_number,short_description,long_description
85002,1497708473,,Bleeding time
85007,1497708473,,"Blood count; blood smear, microscopic examination with manual differential WBC count"
85009,1497708473,,"Blood count; manual differential WBC count, buffy coat"
85014,1497708473,,Blood count; hematocrit (Hct)
85018,1497708473,,Blood count; hemoglobin (Hgb)
85025,1497708473,,"Blood count; complete (CBC), automated (Hgb, Hct, RBC, WBC and platelet count) and automated differential WBC count"
85027,1497708473,,"Blood count; complete (CBC), automated (Hgb, Hct, RBC, WBC and platelet count)"
85041,1497708473,,"Blood count; red blood cell (RBC), automated"
85045,1497708473,,"Blood count; reticulocyte, automated"
85048,1497708473,,"Blood count; leukocyte (WBC), automated"
85049,1497708473,,"Blood count; platelet, automated"
85097,1497708473,,"Bone marrow, smear interpretation"
85210,1497708473,,"Clotting; factor II, prothrombin, specific"
85220,1497708473,,"Clotting; factor V (AcG or proaccelerin), labile factor"
85230,1497708473,,"Clotting; factor VII (proconvertin, stable factor)"
85240,1497708473,,"Clotting; factor VIII (AHG), 1-stage"
85244,1497708473,,Clotting; factor VIII related antigen
85245,1497708473,,"Clotting; factor VIII, VW factor, ristocetin cofactor"
85246,1497708473,,"Clotting; factor VIII, VW factor antigen"
85247,1497708473,,"Clotting; factor VIII, von Willebrand factor, multimetric analysis"
85250,1497708473,,Clotting; factor IX (PTC or Christmas)
85260,1497708473,,Clotting; factor X (Stuart-Prower)
85270,1497708473,,Clotting; factor XI (PTA)
85280,1497708473,,Clotting; factor XII (Hageman)
85291,1497708473,,"Clotting; factor XIII (fibrin stabilizing), screen solubility"
85300,1497708473,,"Clotting inhibitors or anticoagulants; antithrombin III, activity"
85301,1497708473,,"Clotting inhibitors or anticoagulants; antithrombin III, antigen assay"
85302,1497708473,,"Clotting inhibitors or anticoagulants; protein C, antigen"
85303,1497708473,,"Clotting inhibitors or anticoagulants; protein C, activity"
85305,1497708473,,"Clotting inhibitors or anticoagulants; protein S, total"
85306,1497708473,,"Clotting inhibitors or anticoagulants; protein S, free"
85307,1497708473,,Activated Protein C (APC) resistance assay
85335,1497708473,,Factor inhibitor test
85347,1497708473,,Coagulation time; activated
85362,1497708473,,"Fibrin(ogen) degradation (split) products (FDP) (FSP); agglutination slide, semiquantitative"
85379,1497708473,,"Fibrin degradation products, D-dimer; quantitative"
85384,1497708473,,Fibrinogen; activity
85385,1497708473,,Fibrinogen; antigen
85415,1497708473,,Fibrinolytic factors and inhibitors; plasminogen activator
85420,1497708473,,"Fibrinolytic factors and inhibitors; plasminogen, except antigenic assay"
85460,1497708473,,"Hemoglobin or RBCs, fetal, for fetomaternal hemorrhage; differential lysis (Kleihauer-Betke)"
85461,1497708473,,"Hemoglobin or RBCs, fetal, for fetomaternal hemorrhage; rosette"
85475,1497708473,,"Hemolysin, acid"
85520,1497708473,,Heparin assay
85540,1497708473,,Leukocyte alkaline phosphatase with count
85549,1497708473,,Muramidase
85555,1497708473,,"Osmotic fragility, RBC; unincubated"
85557,1497708473,,"Osmotic fragility, RBC; incubated"
85576,1497708473,,"Platelet, aggregation (in vitro), each agent"
85597,1497708473,,Phospholipid neutralization; platelet
85598,1497708473,,Phospholipid neutralization; hexagonal phospholipid
85610,1497708473,,Prothrombin time;
85611,1497708473,,"Prothrombin time; substitution, plasma fractions, each"
85613,1497708473,,Russell viper venom time (includes venom); diluted
85635,1497708473,,Reptilase test
85652,1497708473,,"Sedimentation rate, erythrocyte; automated"
85660,1497708473,,"Sickling of RBC, reduction"
85670,1497708473,,Thrombin time; plasma
85705,1497708473,,"Thromboplastin inhibition, tissue"
85730,1497708473,,"Thromboplastin time, partial (PTT); plasma or whole blood"
85732,1497708473,,"Thromboplastin time, partial (PTT); substitution, plasma fractions, each"
85810,1497708473,,Viscosity
86000,1497708473,,"Agglutinins, febrile (eg, Brucella, Francisella, Murine typhus, Q fever, Rocky Mountain spotted fever, scrub typhus), each antigen"
86001,1497708473,,"Allergen specific IgG quantitative or semiquantitative, each allergen"
86003,1497708473,,"Allergen specific IgE; quantitative or semiquantitative, crude allergen extract, each"
86005,1497708473,,"Allergen specific IgE; qualitative, multiallergen screen (eg, disk, sponge, card)"
86008,1497708473,,"Allergen specific IgE; quantitative or semiquantitative, recombinant or purified component, each"
86022,1497708473,,Antibody identification; platelet antibodies
86023,1497708473,,Antibody identification; platelet associated immunoglobulin assay
86038,1497708473,,Antinuclear antibodies (ANA);
86039,1497708473,,Antinuclear antibodies (ANA); titer
86060,1497708473,,Antistreptolysin 0; titer
86063,1497708473,,Antistreptolysin 0; screen
86078,1497708473,,"Blood bank physician services; investigation of transfusion reaction including suspicion of transmissible disease, interpretation and written report"
86140,1497708473,,C-reactive protein;
86141,1497708473,,C-reactive protein; high sensitivity (hsCRP)
86146,1497708473,,"Beta 2 Glycoprotein I antibody, each"
86147,1497708473,,"Cardiolipin (phospholipid) antibody, each Ig class"
86148,1497708473,,Anti-phosphatidylserine (phospholipid) antibody
86152,1497708473,,"Cell enumeration using immunologic selection and identification in fluid specimen (eg, circulating tumor cells in blood);"
86156,1497708473,,Cold agglutinin; screen
86157,1497708473,,Cold agglutinin; titer
86160,1497708473,,"Complement; antigen, each component"
86161,1497708473,,"Complement; functional activity, each component"
86162,1497708473,,Complement; total hemolytic (CH50)
86171,1497708473,,"Complement fixation tests, each antigen"
86200,1497708473,,"Cyclic citrullinated peptide (CCP), antibody"
86215,1497708473,,"Deoxyribonuclease, antibody"
86225,1497708473,,Deoxyribonucleic acid (DNA) antibody; native or double stranded
86226,1497708473,,Deoxyribonucleic acid (DNA) antibody; single stranded
86235,1497708473,,"Extractable nuclear antigen, antibody to, any method (eg, nRNP, SS-A, SS-B, Sm, RNP, Sc170, J01), each antibody"
86255,1497708473,,"Fluorescent noninfectious agent antibody; screen, each antibody"
86256,1497708473,,"Fluorescent noninfectious agent antibody; titer, each antibody"
86300,1497708473,,"Immunoassay for tumor antigen, quantitative; CA 15-3 (27.29)"
86301,1497708473,,"Immunoassay for tumor antigen, quantitative; CA 19-9"
86304,1497708473,,"Immunoassay for tumor antigen, quantitative; CA 125"
86308,1497708473,,Heterophile antibodies; screening
86309,1497708473,,Heterophile antibodies; titer
86316,1497708473,,"Immunoassay for tumor antigen, other antigen, quantitative (eg, CA 50, 72-4, 549), each"
86317,1497708473,,"Immunoassay for infectious agent antibody, quantitative, not otherwise specified"
86320,1497708473,,Immunoelectrophoresis; serum
86328,1497708473,,"Immunoassay for infectious agent antibody(ies), qualitative or semiquantitative, single step method (eg, reagent strip); severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) (Coronavirus disease [COVID-19])"
86329,1497708473,,Immunodiffusion; not elsewhere specified
86331,1497708473,,"Immunodiffusion; gel diffusion, qualitative (Ouchterlony), each antigen or antibody"
86332,1497708473,,Immune complex assay
86334,1497708473,,Immunofixation electrophoresis; serum
86335,1497708473,,"Immunofixation electrophoresis; other fluids with concentration (eg, urine, CSF)"
86336,1497708473,,Inhibin A
86337,1497708473,,Insulin antibodies
86340,1497708473,,Intrinsic factor antibodies
86341,1497708473,,Islet cell antibody
86344,1497708473,,Leukocyte phagocytosis
86352,1497708473,,"Cellular function assay involving stimulation (eg, mitogen or antigen) and detection of biomarker (eg, ATP)"
86355,1497708473,,"B cells, total count"
86356,1497708473,,"Mononuclear cell antigen, quantitative (eg, flow cytometry), not otherwise specified, each antigen"
86357,1497708473,,"Natural killer (NK) cells, total count"
86359,1497708473,,T cells; total count
86360,1497708473,,"T cells; absolute CD4 and CD8 count, including ratio"
86361,1497708473,,T cells; absolute CD4 count
86376,1497708473,,"Microsomal antibodies (eg, thyroid or liver-kidney), each"
86382,1497708473,,"Neutralization test, viral"
86384,1497708473,,Nitroblue tetrazolium dye test (NTD)
86403,1497708473,,"Particle agglutination; screen, each antibody"
86430,1497708473,,Rheumatoid factor; qualitative
86431,1497708473,,Rheumatoid factor; quantitative
86480,1497708473,,"Tuberculosis test, cell mediated immunity antigen response measurement; gamma interferon"
86592,1497708473,,"Syphilis test, non-treponemal antibody; qualitative (eg, VDRL, RPR, ART)"
86593,1497708473,,"Syphilis test, non-treponemal antibody; quantitative"
86602,1497708473,,Antibody; actinomyces
86603,1497708473,,Antibody; adenovirus
86606,1497708473,,Antibody; Aspergillus
86609,1497708473,,"Antibody; bacterium, not elsewhere specified"
86611,1497708473,,Antibody; Bartonella
86612,1497708473,,Antibody; Blastomyces
86615,1497708473,,Antibody; Bordetella
86617,1497708473,,"Antibody; Borrelia burgdorferi (Lyme disease) confirmatory test (eg, Western Blot or immunoblot)"
86618,1497708473,,Antibody; Borrelia burgdorferi (Lyme disease)
86622,1497708473,,Antibody; Brucella
86628,1497708473,,Antibody; Candida
86631,1497708473,,Antibody; Chlamydia
86632,1497708473,,"Antibody; Chlamydia, IgM"
86635,1497708473,,Antibody; Coccidioides
86638,1497708473,,Antibody; Coxiella burnetii (Q fever)
86641,1497708473,,Antibody; Cryptococcus
86644,1497708473,,Antibody; cytomegalovirus (CMV)
86645,1497708473,,"Antibody; cytomegalovirus (CMV), IgM"
86648,1497708473,,Antibody; Diphtheria
86654,1497708473,,"Antibody; encephalitis, Western equine"
86658,1497708473,,"Antibody; enterovirus (eg, coxsackie, echo, polio)"
86663,1497708473,,"Antibody; Epstein-Barr (EB) virus, early antigen (EA)"
86664,1497708473,,"Antibody; Epstein-Barr (EB) virus, nuclear antigen (EBNA)"
86665,1497708473,,"Antibody; Epstein-Barr (EB) virus, viral capsid (VCA)"
86666,1497708473,,Antibody; Ehrlichia
86668,1497708473,,Antibody; Francisella tularensis
86671,1497708473,,"Antibody; fungus, not elsewhere specified"
86677,1497708473,,Antibody; Helicobacter pylori
86682,1497708473,,"Antibody; helminth, not elsewhere specified"
86684,1497708473,,Antibody; Haemophilus influenza
86687,1497708473,,Antibody; HTLV-I
86692,1497708473,,"Antibody; hepatitis, delta agent"
86694,1497708473,,"Antibody; herpes simplex, non-specific type test"
86695,1497708473,,"Antibody; herpes simplex, type 1"
86696,1497708473,,"Antibody; herpes simplex, type 2"
86698,1497708473,,Antibody; histoplasma
86701,1497708473,,Antibody; HIV-1
86702,1497708473,,Antibody; HIV-2
86703,1497708473,,"Antibody; HIV-1 and HIV-2, single result"
86704,1497708473,,Hepatitis B core antibody (HBcAb); total
86705,1497708473,,Hepatitis B core antibody (HBcAb); IgM antibody
86706,1497708473,,Hepatitis B surface antibody (HBsAb)
86707,1497708473,,Hepatitis Be antibody (HBeAb)
86708,1497708473,,Hepatitis A antibody (HAAb)
86709,1497708473,,"Hepatitis A antibody (HAAb), IgM antibody"
86710,1497708473,,Antibody; influenza virus
86711,1497708473,,Antibody; JC (John Cunningham) virus
86713,1497708473,,Antibody; Legionella
86720,1497708473,,Antibody; Leptospira
86723,1497708473,,Antibody; Listeria monocytogenes
86735,1497708473,,Antibody; mumps
86738,1497708473,,Antibody; mycoplasma
86747,1497708473,,Antibody; parvovirus
86753,1497708473,,"Antibody; protozoa, not elsewhere specified"
86756,1497708473,,Antibody; respiratory syncytial virus
86757,1497708473,,Antibody; Rickettsia
86759,1497708473,,Antibody; rotavirus
86762,1497708473,,Antibody; rubella
86765,1497708473,,Antibody; rubeola
86769,1497708473,,Antibody; severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) (Coronavirus disease [COVID-19])
86774,1497708473,,Antibody; tetanus
86777,1497708473,,Antibody; Toxoplasma
86778,1497708473,,"Antibody; Toxoplasma, IgM"
86780,1497708473,,Antibody; Treponema pallidum
86784,1497708473,,Antibody; Trichinella
86787,1497708473,,Antibody; varicella-zoster
86788,1497708473,,"Antibody; West Nile virus, IgM"
86789,1497708473,,Antibody; West Nile virus
86790,1497708473,,"Antibody; virus, not elsewhere specified"
86800,1497708473,,Thyroglobulin antibody
86803,1497708473,,Hepatitis C antibody;
86804,1497708473,,"Hepatitis C antibody; confirmatory test (eg, immunoblot)"
86812,1497708473,,"HLA typing; A, B, or C (eg, A10, B7, B27), single antigen"
86813,1497708473,,"HLA typing; A, B, or C, multiple antigens"
86817,1497708473,,"HLA typing; DR/DQ, multiple antigens"
86849,1497708473,,Unlisted immunology procedure
86850,1497708473,,"Antibody screen, RBC, each serum technique"
86860,1497708473,,"Antibody elution (RBC), each elution"
86870,1497708473,,"Antibody identification, RBC antibodies, each panel for each serum technique"
86880,1497708473,,"Antihuman globulin test (Coombs test); direct, each antiserum"
86885,1497708473,,"Antihuman globulin test (Coombs test); indirect, qualitative, each reagent red cell"
86886,1497708473,,"Antihuman globulin test (Coombs test); indirect, each antibody titer"
86900,1497708473,,"Blood typing, serologic; ABO"
86901,1497708473,,"Blood typing, serologic; Rh (D)"
86902,1497708473,,"Blood typing, serologic; antigen testing of donor blood using reagent serum, each antigen test"
86904,1497708473,,"Blood typing, serologic; antigen screening for compatible unit using patient serum, per unit screened"
86905,1497708473,,"Blood typing, serologic; RBC antigens, other than ABO or Rh (D), each"
86906,1497708473,,"Blood typing, serologic; Rh phenotyping, complete"
86920,1497708473,,Compatibility test each unit; immediate spin technique
86921,1497708473,,Compatibility test each unit; incubation technique
86922,1497708473,,Compatibility test each unit; antiglobulin technique
86927,1497708473,,"Fresh frozen plasma, thawing, each unit"
86941,1497708473,,Hemolysins and agglutinins; incubated
86945,1497708473,,"Irradiation of blood product, each unit"
86965,1497708473,,Pooling of platelets or other blood products
86970,1497708473,,"Pretreatment of RBCs for use in RBC antibody detection, identification, and/or compatibility testing; incubation with chemical agents or drugs, each"
86971,1497708473,,"Pretreatment of RBCs for use in RBC antibody detection, identification, and/or compatibility testing; incubation with enzymes, each"
86976,1497708473,,Pretreatment of serum for use in RBC antibody identification; by dilution
86977,1497708473,,"Pretreatment of serum for use in RBC antibody identification; incubation with inhibitors, each"
86978,1497708473,,"Pretreatment of serum for use in RBC antibody identification; by differential red cell absorption using patient RBCs or RBCs of known phenotype, each absorption"
87015,1497708473,,"Concentration (any type), for infectious agents"
87040,1497708473,,"Culture, bacterial; blood, aerobic, with isolation and presumptive identification of isolates (includes anaerobic culture, if appropriate)"
87045,1497708473,,"Culture, bacterial; stool, aerobic, with isolation and preliminary examination (eg, KIA, LIA), Salmonella and Shigella species"
87046,1497708473,,"Culture, bacterial; stool, aerobic, additional pathogens, isolation and presumptive identification of isolates, each plate"
87070,1497708473,,"Culture, bacterial; any other source except urine, blood or stool, aerobic, with isolation and presumptive identification of isolates"
87073,1497708473,,"Culture, bacterial; quantitative, anaerobic with isolation and presumptive identification of isolates, any source except urine, blood or stool"
87075,1497708473,,"Culture, bacterial; any source, except blood, anaerobic with isolation and presumptive identification of isolates"
87076,1497708473,,"Culture, bacterial; anaerobic isolate, additional methods required for definitive identification, each isolate"
87077,1497708473,,"Culture, bacterial; aerobic isolate, additional methods required for definitive identification, each isolate"
87081,1497708473,,"Culture, presumptive, pathogenic organisms, screening only;"
87088,1497708473,,"Culture, bacterial; with isolation and presumptive identification of each isolate, urine"
87101,1497708473,,"Culture, fungi (mold or yeast) isolation, with presumptive identification of isolates; skin, hair, or nail"
87106,1497708473,,"Culture, fungi, definitive identification, each organism; yeast"
87109,1497708473,,"Culture, mycoplasma, any source"
87110,1497708473,,"Culture, chlamydia, any source"
87116,1497708473,,"Culture, tubercle or other acid-fast bacilli (eg, TB, AFB, mycobacteria) any source, with isolation and presumptive identification of isolates"
87147,1497708473,,"Culture, typing; immunologic method, other than immunofluorescence (eg, agglutination grouping), per antiserum"
87164,1497708473,,"Dark field examination, any source (eg, penile, vaginal, oral, skin); includes specimen collection"
87168,1497708473,,Macroscopic examination; arthropod
87169,1497708473,,Macroscopic examination; parasite
87172,1497708473,,"Pinworm exam (eg, cellophane tape prep)"
87177,1497708473,,"Ova and parasites, direct smears, concentration and identification"
87181,1497708473,,"Susceptibility studies, antimicrobial agent; agar dilution method, per agent (eg, antibiotic gradient strip)"
87184,1497708473,,"Susceptibility studies, antimicrobial agent; disk method, per plate (12 or fewer agents)"
87185,1497708473,,"Susceptibility studies, antimicrobial agent; enzyme detection (eg, beta lactamase), per enzyme"
87186,1497708473,,"Susceptibility studies, antimicrobial agent; microdilution or agar dilution (minimum inhibitory concentration [MIC] or breakpoint), each multi-antimicrobial, per plate"
87190,1497708473,,"Susceptibility studies, antimicrobial agent; mycobacteria, proportion method, each agent"
87205,1497708473,,"Smear, primary source with interpretation; Gram or Giemsa stain for bacteria, fungi, or cell types"
87206,1497708473,,"Smear, primary source with interpretation; fluorescent and/or acid fast stain for bacteria, fungi, parasites, viruses or cell types"
87207,1497708473,,"Smear, primary source with interpretation; special stain for inclusion bodies or parasites (eg, malaria, coccidia, microsporidia, trypanosomes, herpes viruses)"
87209,1497708473,,"Smear, primary source with interpretation; complex special stain (eg, trichrome, iron hemotoxylin) for ova and parasites"
87210,1497708473,,"Smear, primary source with interpretation; wet mount for infectious agents (eg, saline, India ink, KOH preps)"
87230,1497708473,,"Toxin or antitoxin assay, tissue culture (eg, Clostridium difficile toxin)"
87252,1497708473,,"Virus isolation; tissue culture inoculation, observation, and presumptive identification by cytopathic effect"
87253,1497708473,,"Virus isolation; tissue culture, additional studies or definitive identification (eg, hemabsorption, neutralization, immunofluorescence stain), each isolate"
87254,1497708473,,"Virus isolation; centrifuge enhanced (shell vial) technique, includes identification with immunofluorescence stain, each virus"
87255,1497708473,,"Virus isolation; including identification by non-immunologic method, other than by cytopathic effect (eg, virus specific enzymatic activity)"
87260,1497708473,,Infectious agent antigen detection by immunofluorescent technique; adenovirus
87265,1497708473,,Infectious agent antigen detection by immunofluorescent technique; Bordetella pertussis/parapertussis
87273,1497708473,,Infectious agent antigen detection by immunofluorescent technique; Herpes simplex virus type 2
87274,1497708473,,Infectious agent antigen detection by immunofluorescent technique; Herpes simplex virus type 1
87305,1497708473,,"Infectious agent antigen detection by immunoassay technique, (eg, enzyme immunoassay [EIA], enzyme-linked immunosorbent assay [ELISA], fluorescence immunoassay [FIA], immunochemiluminometric assay [IMCA]) qualitative or semiquantitative; Aspergillus"
87324,1497708473,,"Infectious agent antigen detection by immunoassay technique, (eg, enzyme immunoassay [EIA], enzyme-linked immunosorbent assay [ELISA], fluorescence immunoassay [FIA], immunochemiluminometric assay [IMCA]) qualitative or semiquantitative; Clostridium difficile toxin(s)"
87328,1497708473,,"Infectious agent antigen detection by immunoassay technique, (eg, enzyme immunoassay [EIA], enzyme-linked immunosorbent assay [ELISA], fluorescence immunoassay [FIA], immunochemiluminometric assay [IMCA]) qualitative or semiquantitative; cryptosporidium"
87329,1497708473,,"Infectious agent antigen detection by immunoassay technique, (eg, enzyme immunoassay [EIA], enzyme-linked immunosorbent assay [ELISA], fluorescence immunoassay [FIA], immunochemiluminometric assay [IMCA]) qualitative or semiquantitative; giardia"
87338,1497708473,,"Infectious agent antigen detection by immunoassay technique, (eg, enzyme immunoassay [EIA], enzyme-linked immunosorbent assay [ELISA], fluorescence immunoassay [FIA], immunochemiluminometric assay [IMCA]) qualitative or semiquantitative; Helicobacter pylori, stool"
87340,1497708473,,"Infectious agent antigen detection by immunoassay technique, (eg, enzyme immunoassay [EIA], enzyme-linked immunosorbent assay [ELISA], fluorescence immunoassay [FIA], immunochemiluminometric assay [IMCA]) qualitative or semiquantitative; hepatitis B surface antigen (HBsAg)"
87350,1497708473,,"Infectious agent antigen detection by immunoassay technique, (eg, enzyme immunoassay [EIA], enzyme-linked immunosorbent assay [ELISA], fluorescence immunoassay [FIA], immunochemiluminometric assay [IMCA]) qualitative or semiquantitative; hepatitis Be antigen (HBeAg)"
87389,1497708473,,"Infectious agent antigen detection by immunoassay technique, (eg, enzyme immunoassay [EIA], enzyme-linked immunosorbent assay [ELISA], fluorescence immunoassay [FIA], immunochemiluminometric assay [IMCA]) qualitative or semiquantitative; HIV-1 antigen(s), with HIV-1 and HIV-2 antibodies, single result"
87390,1497708473,,"Infectious agent antigen detection by immunoassay technique, (eg, enzyme immunoassay [EIA], enzyme-linked immunosorbent assay [ELISA], fluorescence immunoassay [FIA], immunochemiluminometric assay [IMCA]) qualitative or semiquantitative; HIV-1"
87425,1497708473,,"Infectious agent antigen detection by immunoassay technique, (eg, enzyme immunoassay [EIA], enzyme-linked immunosorbent assay [ELISA], fluorescence immunoassay [FIA], immunochemiluminometric assay [IMCA]) qualitative or semiquantitative; rotavirus"
87427,1497708473,,"Infectious agent antigen detection by immunoassay technique, (eg, enzyme immunoassay [EIA], enzyme-linked immunosorbent assay [ELISA], fluorescence immunoassay [FIA], immunochemiluminometric assay [IMCA]) qualitative or semiquantitative; Shiga-like toxin"
87449,1497708473,,"Infectious agent antigen detection by immunoassay technique, (eg, enzyme immunoassay [EIA], enzyme-linked immunosorbent assay [ELISA], fluorescence immunoassay [FIA], immunochemiluminometric assay [IMCA]) qualitative or semiquantitative; not otherwise specified, each organism"
87471,1497708473,,"Infectious agent detection by nucleic acid (DNA or RNA); Bartonella henselae and Bartonella quintana, amplified probe technique"
87476,1497708473,,"Infectious agent detection by nucleic acid (DNA or RNA); Borrelia burgdorferi, amplified probe technique"
87490,1497708473,,"Infectious agent detection by nucleic acid (DNA or RNA); Chlamydia trachomatis, direct probe technique"
87491,1497708473,,"Infectious agent detection by nucleic acid (DNA or RNA); Chlamydia trachomatis, amplified probe technique"
87493,1497708473,,"Infectious agent detection by nucleic acid (DNA or RNA); Clostridium difficile, toxin gene(s), amplified probe technique"
87495,1497708473,,"Infectious agent detection by nucleic acid (DNA or RNA); cytomegalovirus, direct probe technique"
87496,1497708473,,"Infectious agent detection by nucleic acid (DNA or RNA); cytomegalovirus, amplified probe technique"
87497,1497708473,,"Infectious agent detection by nucleic acid (DNA or RNA); cytomegalovirus, quantification"
87501,1497708473,,"Infectious agent detection by nucleic acid (DNA or RNA); influenza virus, includes reverse transcription, when performed, and amplified probe technique, each type or subtype"
87502,1497708473,,"Infectious agent detection by nucleic acid (DNA or RNA); influenza virus, for multiple types or sub-types, includes multiplex reverse transcription, when performed, and multiplex amplified probe technique, first 2 types or sub-types"
87503,1497708473,,"Infectious agent detection by nucleic acid (DNA or RNA); influenza virus, for multiple types or sub-types, includes multiplex reverse transcription, when performed, and multiplex amplified probe technique, each additional influenza virus type or sub-type beyond 2 (List separately in addition to code for primary procedure)"
87507,1497708473,,"Infectious agent detection by nucleic acid (DNA or RNA); gastrointestinal pathogen (eg, Clostridium difficile, E. coli, Salmonella, Shigella, norovirus, Giardia), includes multiplex reverse transcription, when performed, and multiplex amplified probe technique, multiple types or subtypes, 12-25 targets"
87516,1497708473,,"Infectious agent detection by nucleic acid (DNA or RNA); hepatitis B virus, amplified probe technique"
87517,1497708473,,"Infectious agent detection by nucleic acid (DNA or RNA); hepatitis B virus, quantification"
87521,1497708473,,"Infectious agent detection by nucleic acid (DNA or RNA); hepatitis C, amplified probe technique, includes reverse transcription when performed"
87522,1497708473,,"Infectious agent detection by nucleic acid (DNA or RNA); hepatitis C, quantification, includes reverse transcription when performed"
87529,1497708473,,"Infectious agent detection by nucleic acid (DNA or RNA); Herpes simplex virus, amplified probe technique"
87535,1497708473,,"Infectious agent detection by nucleic acid (DNA or RNA); HIV-1, amplified probe technique, includes reverse transcription when performed"
87536,1497708473,,"Infectious agent detection by nucleic acid (DNA or RNA); HIV-1, quantification, includes reverse transcription when performed"
87580,1497708473,,"Infectious agent detection by nucleic acid (DNA or RNA); Mycoplasma pneumoniae, direct probe technique"
87581,1497708473,,"Infectious agent detection by nucleic acid (DNA or RNA); Mycoplasma pneumoniae, amplified probe technique"
87590,1497708473,,"Infectious agent detection by nucleic acid (DNA or RNA); Neisseria gonorrhoeae, direct probe technique"
87591,1497708473,,"Infectious agent detection by nucleic acid (DNA or RNA); Neisseria gonorrhoeae, amplified probe technique"
87624,1497708473,,"Infectious agent detection by nucleic acid (DNA or RNA); Human Papillomavirus (HPV), high-risk types (eg, 16, 18, 31, 33, 35, 39, 45, 51, 52, 56, 58, 59, 68)"
87633,1497708473,,"Infectious agent detection by nucleic acid (DNA or RNA); respiratory virus (eg, adenovirus, influenza virus, coronavirus, metapneumovirus, parainfluenza virus, respiratory syncytial virus, rhinovirus), includes multiplex reverse transcription, when performed, and multiplex amplified probe technique, multiple types or subtypes, 12-25 targets"
87661,1497708473,,"Infectious agent detection by nucleic acid (DNA or RNA); Trichomonas vaginalis, amplified probe technique"
87798,1497708473,,"Infectious agent detection by nucleic acid (DNA or RNA), not otherwise specified; amplified probe technique, each organism"
87799,1497708473,,"Infectious agent detection by nucleic acid (DNA or RNA), not otherwise specified; quantification, each organism"
87800,1497708473,,"Infectious agent detection by nucleic acid (DNA or RNA), multiple organisms; direct probe(s) technique"
87801,1497708473,,"Infectious agent detection by nucleic acid (DNA or RNA), multiple organisms; amplified probe(s) technique"
87802,1497708473,,"Infectious agent antigen detection by immunoassay with direct optical (ie, visual) observation; Streptococcus, group B"
87804,1497708473,,"Infectious agent antigen detection by immunoassay with direct optical (ie, visual) observation; Influenza"
87807,1497708473,,"Infectious agent antigen detection by immunoassay with direct optical (ie, visual) observation; respiratory syncytial virus"
87810,1497708473,,"Infectious agent antigen detection by immunoassay with direct optical (ie, visual) observation; Chlamydia trachomatis"
87880,1497708473,,"Infectious agent antigen detection by immunoassay with direct optical (ie, visual) observation; Streptococcus, group A"
87899,1497708473,,"Infectious agent antigen detection by immunoassay with direct optical (ie, visual) observation; not otherwise specified"
87900,1497708473,,Infectious agent drug susceptibility phenotype prediction using regularly updated genotypic bioinformatics
87901,1497708473,,"Infectious agent genotype analysis by nucleic acid (DNA or RNA); HIV-1, reverse transcriptase and protease regions"
87902,1497708473,,Infectious agent genotype analysis by nucleic acid (DNA or RNA); Hepatitis C virus
87903,1497708473,,"Infectious agent phenotype analysis by nucleic acid (DNA or RNA) with drug resistance tissue culture analysis, HIV 1; first through 10 drugs tested"
87904,1497708473,,"Infectious agent phenotype analysis by nucleic acid (DNA or RNA) with drug resistance tissue culture analysis, HIV 1; each additional drug tested (List separately in addition to code for primary procedure)"
87906,1497708473,,"Infectious agent genotype analysis by nucleic acid (DNA or RNA); HIV-1, other region (eg, integrase, fusion)"
87912,1497708473,,Infectious agent genotype analysis by nucleic acid (DNA or RNA); Hepatitis B virus
87999,1497708473,,Unlisted microbiology procedure
88014,1497708473,,"Necropsy (autopsy), gross examination only; stillborn or newborn with brain"
88099,1497708473,,Unlisted necropsy (autopsy) procedure
88104,1497708473,,"Cytopathology, fluids, washings or brushings, except cervical or vaginal; smears with interpretation"
88108,1497708473,,"Cytopathology, concentration technique, smears and interpretation (eg, Saccomanno technique)"
88112,1497708473,,"Cytopathology, selective cellular enhancement technique with interpretation (eg, liquid based slide preparation method), except cervical or vaginal"
88130,1497708473,,Sex chromatin identification; Barr bodies
88141,1497708473,,"Cytopathology, cervical or vaginal (any reporting system), requiring interpretation by physician"
88160,1497708473,,"Cytopathology, smears, any other source; screening and interpretation"
88161,1497708473,,"Cytopathology, smears, any other source; preparation, screening and interpretation"
88164,1497708473,,"Cytopathology, slides, cervical or vaginal (the Bethesda System); manual screening under physician supervision"
88173,1497708473,,"Cytopathology, evaluation of fine needle aspirate; interpretation and report"
88182,1497708473,,"Flow cytometry, cell cycle or DNA analysis"
88184,1497708473,,"Flow cytometry, cell surface, cytoplasmic, or nuclear marker, technical component only; first marker"
88185,1497708473,,"Flow cytometry, cell surface, cytoplasmic, or nuclear marker, technical component only; each additional marker (List separately in addition to code for first marker)"
88187,1497708473,,"Flow cytometry, interpretation; 2 to 8 markers"
88188,1497708473,,"Flow cytometry, interpretation; 9 to 15 markers"
88230,1497708473,,Tissue culture for non-neoplastic disorders; lymphocyte
88233,1497708473,,Tissue culture for non-neoplastic disorders; skin or other solid tissue biopsy
88235,1497708473,,Tissue culture for non-neoplastic disorders; amniotic fluid or chorionic villus cells
