code,npi_number,short_description,long_description
86602,1811086994,,Antibody; actinomyces
86603,1811086994,,Antibody; adenovirus
86606,1811086994,,Antibody; Aspergillus
86609,1811086994,,"Antibody; bacterium, not elsewhere specified"
86611,1811086994,,Antibody; Bartonella
86612,1811086994,,Antibody; Blastomyces
86615,1811086994,,Antibody; Bordetella
86617,1811086994,,"Antibody; Borrelia burgdorferi (Lyme disease) confirmatory test (eg, Western Blot or immunoblot)"
86618,1811086994,,Antibody; Borrelia burgdorferi (Lyme disease)
86622,1811086994,,Antibody; Brucella
86628,1811086994,,Antibody; Candida
86631,1811086994,,Antibody; Chlamydia
86635,1811086994,,Antibody; Coccidioides
86638,1811086994,,Antibody; Coxiella burnetii (Q fever)
86641,1811086994,,Antibody; Cryptococcus
86644,1811086994,,Antibody; cytomegalovirus (CMV)
86645,1811086994,,"Antibody; cytomegalovirus (CMV), IgM"
86651,1811086994,,"Antibody; encephalitis, California (La Crosse)"
86652,1811086994,,"Antibody; encephalitis, Eastern equine"
86653,1811086994,,"Antibody; encephalitis, St. Louis"
86654,1811086994,,"Antibody; encephalitis, Western equine"
86658,1811086994,,"Antibody; enterovirus (eg, coxsackie, echo, polio)"
86663,1811086994,,"Antibody; Epstein-Barr (EB) virus, early antigen (EA)"
86664,1811086994,,"Antibody; Epstein-Barr (EB) virus, nuclear antigen (EBNA)"
86665,1811086994,,"Antibody; Epstein-Barr (EB) virus, viral capsid (VCA)"
86666,1811086994,,Antibody; Ehrlichia
86671,1811086994,,"Antibody; fungus, not elsewhere specified"
86674,1811086994,,Antibody; Giardia lamblia
86677,1811086994,,Antibody; Helicobacter pylori
86682,1811086994,,"Antibody; helminth, not elsewhere specified"
86684,1811086994,,Antibody; Haemophilus influenza
86689,1811086994,,"Antibody; HTLV or HIV antibody, confirmatory test (eg, Western Blot)"
86692,1811086994,,"Antibody; hepatitis, delta agent"
86694,1811086994,,"Antibody; herpes simplex, non-specific type test"
86695,1811086994,,"Antibody; herpes simplex, type 1"
86696,1811086994,,"Antibody; herpes simplex, type 2"
86698,1811086994,,Antibody; histoplasma
86701,1811086994,,Antibody; HIV-1
86702,1811086994,,Antibody; HIV-2
86703,1811086994,,"Antibody; HIV-1 and HIV-2, single result"
86704,1811086994,,Hepatitis B core antibody (HBcAb); total
86705,1811086994,,Hepatitis B core antibody (HBcAb); IgM antibody
86706,1811086994,,Hepatitis B surface antibody (HBsAb)
86707,1811086994,,Hepatitis Be antibody (HBeAb)
86708,1811086994,,Hepatitis A antibody (HAAb)
86709,1811086994,,"Hepatitis A antibody (HAAb), IgM antibody"
86710,1811086994,,Antibody; influenza virus
86713,1811086994,,Antibody; Legionella
86720,1811086994,,Antibody; Leptospira
86723,1811086994,,Antibody; Listeria monocytogenes
86735,1811086994,,Antibody; mumps
86738,1811086994,,Antibody; mycoplasma
86741,1811086994,,Antibody; Neisseria meningitidis
86747,1811086994,,Antibody; parvovirus
86753,1811086994,,"Antibody; protozoa, not elsewhere specified"
86756,1811086994,,Antibody; respiratory syncytial virus
86757,1811086994,,Antibody; Rickettsia
86762,1811086994,,Antibody; rubella
86765,1811086994,,Antibody; rubeola
86769,1811086994,,Antibody; severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) (Coronavirus disease [COVID-19])
86777,1811086994,,Antibody; Toxoplasma
86778,1811086994,,"Antibody; Toxoplasma, IgM"
86780,1811086994,,Antibody; Treponema pallidum
86784,1811086994,,Antibody; Trichinella
86787,1811086994,,Antibody; varicella-zoster
86788,1811086994,,"Antibody; West Nile virus, IgM"
86789,1811086994,,Antibody; West Nile virus
86790,1811086994,,"Antibody; virus, not elsewhere specified"
86800,1811086994,,Thyroglobulin antibody
86803,1811086994,,Hepatitis C antibody;
86804,1811086994,,"Hepatitis C antibody; confirmatory test (eg, immunoblot)"
86807,1811086994,,Serum screening for cytotoxic percent reactive antibody (PRA); standard method
86808,1811086994,,Serum screening for cytotoxic percent reactive antibody (PRA); quick method
86812,1811086994,,"HLA typing; A, B, or C (eg, A10, B7, B27), single antigen"
86813,1811086994,,"HLA typing; A, B, or C, multiple antigens"
86817,1811086994,,"HLA typing; DR/DQ, multiple antigens"
86850,1811086994,,"Antibody screen, RBC, each serum technique"
86860,1811086994,,"Antibody elution (RBC), each elution"
86870,1811086994,,"Antibody identification, RBC antibodies, each panel for each serum technique"
86880,1811086994,,"Antihuman globulin test (Coombs test); direct, each antiserum"
86885,1811086994,,"Antihuman globulin test (Coombs test); indirect, qualitative, each reagent red cell"
86886,1811086994,,"Antihuman globulin test (Coombs test); indirect, each antibody titer"
86900,1811086994,,"Blood typing, serologic; ABO"
86901,1811086994,,"Blood typing, serologic; Rh (D)"
86902,1811086994,,"Blood typing, serologic; antigen testing of donor blood using reagent serum, each antigen test"
86904,1811086994,,"Blood typing, serologic; antigen screening for compatible unit using patient serum, per unit screened"
86905,1811086994,,"Blood typing, serologic; RBC antigens, other than ABO or Rh (D), each"
86906,1811086994,,"Blood typing, serologic; Rh phenotyping, complete"
86920,1811086994,,Compatibility test each unit; immediate spin technique
86921,1811086994,,Compatibility test each unit; incubation technique
86922,1811086994,,Compatibility test each unit; antiglobulin technique
86927,1811086994,,"Fresh frozen plasma, thawing, each unit"
86930,1811086994,,"Frozen blood, each unit; freezing (includes preparation)"
86940,1811086994,,"Hemolysins and agglutinins; auto, screen, each"
86941,1811086994,,Hemolysins and agglutinins; incubated
86945,1811086994,,"Irradiation of blood product, each unit"
86965,1811086994,,Pooling of platelets or other blood products
86970,1811086994,,"Pretreatment of RBCs for use in RBC antibody detection, identification, and/or compatibility testing; incubation with chemical agents or drugs, each"
86971,1811086994,,"Pretreatment of RBCs for use in RBC antibody detection, identification, and/or compatibility testing; incubation with enzymes, each"
86972,1811086994,,"Pretreatment of RBCs for use in RBC antibody detection, identification, and/or compatibility testing; by density gradient separation"
86975,1811086994,,"Pretreatment of serum for use in RBC antibody identification; incubation with drugs, each"
86977,1811086994,,"Pretreatment of serum for use in RBC antibody identification; incubation with inhibitors, each"
86978,1811086994,,"Pretreatment of serum for use in RBC antibody identification; by differential red cell absorption using patient RBCs or RBCs of known phenotype, each absorption"
86985,1811086994,,"Splitting of blood or blood products, each unit"
86999,1811086994,,Unlisted transfusion medicine procedure
87015,1811086994,,"Concentration (any type), for infectious agents"
87040,1811086994,,"Culture, bacterial; blood, aerobic, with isolation and presumptive identification of isolates (includes anaerobic culture, if appropriate)"
87045,1811086994,,"Culture, bacterial; stool, aerobic, with isolation and preliminary examination (eg, KIA, LIA), Salmonella and Shigella species"
87046,1811086994,,"Culture, bacterial; stool, aerobic, additional pathogens, isolation and presumptive identification of isolates, each plate"
87070,1811086994,,"Culture, bacterial; any other source except urine, blood or stool, aerobic, with isolation and presumptive identification of isolates"
87075,1811086994,,"Culture, bacterial; any source, except blood, anaerobic with isolation and presumptive identification of isolates"
87076,1811086994,,"Culture, bacterial; anaerobic isolate, additional methods required for definitive identification, each isolate"
87077,1811086994,,"Culture, bacterial; aerobic isolate, additional methods required for definitive identification, each isolate"
87081,1811086994,,"Culture, presumptive, pathogenic organisms, screening only;"
87086,1811086994,,"Culture, bacterial; quantitative colony count, urine"
87088,1811086994,,"Culture, bacterial; with isolation and presumptive identification of each isolate, urine"
87102,1811086994,,"Culture, fungi (mold or yeast) isolation, with presumptive identification of isolates; other source (except blood)"
87103,1811086994,,"Culture, fungi (mold or yeast) isolation, with presumptive identification of isolates; blood"
87106,1811086994,,"Culture, fungi, definitive identification, each organism; yeast"
87107,1811086994,,"Culture, fungi, definitive identification, each organism; mold"
87109,1811086994,,"Culture, mycoplasma, any source"
87110,1811086994,,"Culture, chlamydia, any source"
87116,1811086994,,"Culture, tubercle or other acid-fast bacilli (eg, TB, AFB, mycobacteria) any source, with isolation and presumptive identification of isolates"
87118,1811086994,,"Culture, mycobacterial, definitive identification, each isolate"
87153,1811086994,,"Culture, typing; identification by nucleic acid sequencing method, each isolate (eg, sequencing of the 16S rRNA gene)"
87169,1811086994,,Macroscopic examination; parasite
87172,1811086994,,"Pinworm exam (eg, cellophane tape prep)"
87177,1811086994,,"Ova and parasites, direct smears, concentration and identification"
87184,1811086994,,"Susceptibility studies, antimicrobial agent; disk method, per plate (12 or fewer agents)"
87185,1811086994,,"Susceptibility studies, antimicrobial agent; enzyme detection (eg, beta lactamase), per enzyme"
87186,1811086994,,"Susceptibility studies, antimicrobial agent; microdilution or agar dilution (minimum inhibitory concentration [MIC] or breakpoint), each multi-antimicrobial, per plate"
87187,1811086994,,"Susceptibility studies, antimicrobial agent; microdilution or agar dilution, minimum lethal concentration (MLC), each plate (List separately in addition to code for primary procedure)"
87190,1811086994,,"Susceptibility studies, antimicrobial agent; mycobacteria, proportion method, each agent"
87205,1811086994,,"Smear, primary source with interpretation; Gram or Giemsa stain for bacteria, fungi, or cell types"
87206,1811086994,,"Smear, primary source with interpretation; fluorescent and/or acid fast stain for bacteria, fungi, parasites, viruses or cell types"
87207,1811086994,,"Smear, primary source with interpretation; special stain for inclusion bodies or parasites (eg, malaria, coccidia, microsporidia, trypanosomes, herpes viruses)"
87210,1811086994,,"Smear, primary source with interpretation; wet mount for infectious agents (eg, saline, India ink, KOH preps)"
87220,1811086994,,"Tissue examination by KOH slide of samples from skin, hair, or nails for fungi or ectoparasite ova or mites (eg, scabies)"
87230,1811086994,,"Toxin or antitoxin assay, tissue culture (eg, Clostridium difficile toxin)"
87252,1811086994,,"Virus isolation; tissue culture inoculation, observation, and presumptive identification by cytopathic effect"
87254,1811086994,,"Virus isolation; centrifuge enhanced (shell vial) technique, includes identification with immunofluorescence stain, each virus"
87255,1811086994,,"Virus isolation; including identification by non-immunologic method, other than by cytopathic effect (eg, virus specific enzymatic activity)"
87260,1811086994,,Infectious agent antigen detection by immunofluorescent technique; adenovirus
87265,1811086994,,Infectious agent antigen detection by immunofluorescent technique; Bordetella pertussis/parapertussis
87270,1811086994,,Infectious agent antigen detection by immunofluorescent technique; Chlamydia trachomatis
87272,1811086994,,Infectious agent antigen detection by immunofluorescent technique; cryptosporidium
87275,1811086994,,Infectious agent antigen detection by immunofluorescent technique; influenza B virus
87276,1811086994,,Infectious agent antigen detection by immunofluorescent technique; influenza A virus
87278,1811086994,,Infectious agent antigen detection by immunofluorescent technique; Legionella pneumophila
87279,1811086994,,"Infectious agent antigen detection by immunofluorescent technique; Parainfluenza virus, each type"
87281,1811086994,,Infectious agent antigen detection by immunofluorescent technique; Pneumocystis carinii
87299,1811086994,,"Infectious agent antigen detection by immunofluorescent technique; not otherwise specified, each organism"
87320,1811086994,,"Infectious agent antigen detection by immunoassay technique, (eg, enzyme immunoassay [EIA], enzyme-linked immunosorbent assay [ELISA], fluorescence immunoassay [FIA], immunochemiluminometric assay [IMCA]) qualitative or semiquantitative; Chlamydia trachomatis"
87324,1811086994,,"Infectious agent antigen detection by immunoassay technique, (eg, enzyme immunoassay [EIA], enzyme-linked immunosorbent assay [ELISA], fluorescence immunoassay [FIA], immunochemiluminometric assay [IMCA]) qualitative or semiquantitative; Clostridium difficile toxin(s)"
87329,1811086994,,"Infectious agent antigen detection by immunoassay technique, (eg, enzyme immunoassay [EIA], enzyme-linked immunosorbent assay [ELISA], fluorescence immunoassay [FIA], immunochemiluminometric assay [IMCA]) qualitative or semiquantitative; giardia"
87338,1811086994,,"Infectious agent antigen detection by immunoassay technique, (eg, enzyme immunoassay [EIA], enzyme-linked immunosorbent assay [ELISA], fluorescence immunoassay [FIA], immunochemiluminometric assay [IMCA]) qualitative or semiquantitative; Helicobacter pylori, stool"
87339,1811086994,,"Infectious agent antigen detection by immunoassay technique, (eg, enzyme immunoassay [EIA], enzyme-linked immunosorbent assay [ELISA], fluorescence immunoassay [FIA], immunochemiluminometric assay [IMCA]) qualitative or semiquantitative; Helicobacter pylori"
87340,1811086994,,"Infectious agent antigen detection by immunoassay technique, (eg, enzyme immunoassay [EIA], enzyme-linked immunosorbent assay [ELISA], fluorescence immunoassay [FIA], immunochemiluminometric assay [IMCA]) qualitative or semiquantitative; hepatitis B surface antigen (HBsAg)"
87350,1811086994,,"Infectious agent antigen detection by immunoassay technique, (eg, enzyme immunoassay [EIA], enzyme-linked immunosorbent assay [ELISA], fluorescence immunoassay [FIA], immunochemiluminometric assay [IMCA]) qualitative or semiquantitative; hepatitis Be antigen (HBeAg)"
87385,1811086994,,"Infectious agent antigen detection by immunoassay technique, (eg, enzyme immunoassay [EIA], enzyme-linked immunosorbent assay [ELISA], fluorescence immunoassay [FIA], immunochemiluminometric assay [IMCA]) qualitative or semiquantitative; Histoplasma capsulatum"
87400,1811086994,,"Infectious agent antigen detection by immunoassay technique, (eg, enzyme immunoassay [EIA], enzyme-linked immunosorbent assay [ELISA], fluorescence immunoassay [FIA], immunochemiluminometric assay [IMCA]) qualitative or semiquantitative; Influenza, A or B, each"
87420,1811086994,,"Infectious agent antigen detection by immunoassay technique, (eg, enzyme immunoassay [EIA], enzyme-linked immunosorbent assay [ELISA], fluorescence immunoassay [FIA], immunochemiluminometric assay [IMCA]) qualitative or semiquantitative; respiratory syncytial virus"
87425,1811086994,,"Infectious agent antigen detection by immunoassay technique, (eg, enzyme immunoassay [EIA], enzyme-linked immunosorbent assay [ELISA], fluorescence immunoassay [FIA], immunochemiluminometric assay [IMCA]) qualitative or semiquantitative; rotavirus"
87430,1811086994,,"Infectious agent antigen detection by immunoassay technique, (eg, enzyme immunoassay [EIA], enzyme-linked immunosorbent assay [ELISA], fluorescence immunoassay [FIA], immunochemiluminometric assay [IMCA]) qualitative or semiquantitative; Streptococcus, group A"
87449,1811086994,,"Infectious agent antigen detection by immunoassay technique, (eg, enzyme immunoassay [EIA], enzyme-linked immunosorbent assay [ELISA], fluorescence immunoassay [FIA], immunochemiluminometric assay [IMCA]) qualitative or semiquantitative; not otherwise specified, each organism"
87481,1811086994,,"Infectious agent detection by nucleic acid (DNA or RNA); Candida species, amplified probe technique"
87486,1811086994,,"Infectious agent detection by nucleic acid (DNA or RNA); Chlamydia pneumoniae, amplified probe technique"
87490,1811086994,,"Infectious agent detection by nucleic acid (DNA or RNA); Chlamydia trachomatis, direct probe technique"
87491,1811086994,,"Infectious agent detection by nucleic acid (DNA or RNA); Chlamydia trachomatis, amplified probe technique"
87493,1811086994,,"Infectious agent detection by nucleic acid (DNA or RNA); Clostridium difficile, toxin gene(s), amplified probe technique"
87496,1811086994,,"Infectious agent detection by nucleic acid (DNA or RNA); cytomegalovirus, amplified probe technique"
87497,1811086994,,"Infectious agent detection by nucleic acid (DNA or RNA); cytomegalovirus, quantification"
87498,1811086994,,"Infectious agent detection by nucleic acid (DNA or RNA); enterovirus, amplified probe technique, includes reverse transcription when performed"
87517,1811086994,,"Infectious agent detection by nucleic acid (DNA or RNA); hepatitis B virus, quantification"
87522,1811086994,,"Infectious agent detection by nucleic acid (DNA or RNA); hepatitis C, quantification, includes reverse transcription when performed"
87529,1811086994,,"Infectious agent detection by nucleic acid (DNA or RNA); Herpes simplex virus, amplified probe technique"
87535,1811086994,,"Infectious agent detection by nucleic acid (DNA or RNA); HIV-1, amplified probe technique, includes reverse transcription when performed"
87536,1811086994,,"Infectious agent detection by nucleic acid (DNA or RNA); HIV-1, quantification, includes reverse transcription when performed"
87541,1811086994,,"Infectious agent detection by nucleic acid (DNA or RNA); Legionella pneumophila, amplified probe technique"
87556,1811086994,,"Infectious agent detection by nucleic acid (DNA or RNA); Mycobacteria tuberculosis, amplified probe technique"
87581,1811086994,,"Infectious agent detection by nucleic acid (DNA or RNA); Mycoplasma pneumoniae, amplified probe technique"
87590,1811086994,,"Infectious agent detection by nucleic acid (DNA or RNA); Neisseria gonorrhoeae, direct probe technique"
87591,1811086994,,"Infectious agent detection by nucleic acid (DNA or RNA); Neisseria gonorrhoeae, amplified probe technique"
87633,1811086994,,"Infectious agent detection by nucleic acid (DNA or RNA); respiratory virus (eg, adenovirus, influenza virus, coronavirus, metapneumovirus, parainfluenza virus, respiratory syncytial virus, rhinovirus), includes multiplex reverse transcription, when performed, and multiplex amplified probe technique, multiple types or subtypes, 12-25 targets"
87640,1811086994,,"Infectious agent detection by nucleic acid (DNA or RNA); Staphylococcus aureus, amplified probe technique"
87651,1811086994,,"Infectious agent detection by nucleic acid (DNA or RNA); Streptococcus, group A, amplified probe technique"
87653,1811086994,,"Infectious agent detection by nucleic acid (DNA or RNA); Streptococcus, group B, amplified probe technique"
87798,1811086994,,"Infectious agent detection by nucleic acid (DNA or RNA), not otherwise specified; amplified probe technique, each organism"
87799,1811086994,,"Infectious agent detection by nucleic acid (DNA or RNA), not otherwise specified; quantification, each organism"
87801,1811086994,,"Infectious agent detection by nucleic acid (DNA or RNA), multiple organisms; amplified probe(s) technique"
87802,1811086994,,"Infectious agent antigen detection by immunoassay with direct optical (ie, visual) observation; Streptococcus, group B"
87803,1811086994,,"Infectious agent antigen detection by immunoassay with direct optical (ie, visual) observation; Clostridium difficile toxin A"
87804,1811086994,,"Infectious agent antigen detection by immunoassay with direct optical (ie, visual) observation; Influenza"
87880,1811086994,,"Infectious agent antigen detection by immunoassay with direct optical (ie, visual) observation; Streptococcus, group A"
87899,1811086994,,"Infectious agent antigen detection by immunoassay with direct optical (ie, visual) observation; not otherwise specified"
87902,1811086994,,Infectious agent genotype analysis by nucleic acid (DNA or RNA); Hepatitis C virus
88000,1811086994,,"Necropsy (autopsy), gross examination only; without CNS"
88005,1811086994,,"Necropsy (autopsy), gross examination only; with brain"
88007,1811086994,,"Necropsy (autopsy), gross examination only; with brain and spinal cord"
88012,1811086994,,"Necropsy (autopsy), gross examination only; infant with brain"
88014,1811086994,,"Necropsy (autopsy), gross examination only; stillborn or newborn with brain"
88020,1811086994,,"Necropsy (autopsy), gross and microscopic; without CNS"
88025,1811086994,,"Necropsy (autopsy), gross and microscopic; with brain"
88028,1811086994,,"Necropsy (autopsy), gross and microscopic; infant with brain"
88029,1811086994,,"Necropsy (autopsy), gross and microscopic; stillborn or newborn with brain"
88036,1811086994,,"Necropsy (autopsy), limited, gross and/or microscopic; regional"
88037,1811086994,,"Necropsy (autopsy), limited, gross and/or microscopic; single organ"
88045,1811086994,,Necropsy (autopsy); coroner's call
88099,1811086994,,Unlisted necropsy (autopsy) procedure
88104,1811086994,,"Cytopathology, fluids, washings or brushings, except cervical or vaginal; smears with interpretation"
88106,1811086994,,"Cytopathology, fluids, washings or brushings, except cervical or vaginal; simple filter method with interpretation"
88108,1811086994,,"Cytopathology, concentration technique, smears and interpretation (eg, Saccomanno technique)"
88112,1811086994,,"Cytopathology, selective cellular enhancement technique with interpretation (eg, liquid based slide preparation method), except cervical or vaginal"
88125,1811086994,,"Cytopathology, forensic (eg, sperm)"
88130,1811086994,,Sex chromatin identification; Barr bodies
88140,1811086994,,"Sex chromatin identification; peripheral blood smear, polymorphonuclear drumsticks"
88141,1811086994,,"Cytopathology, cervical or vaginal (any reporting system), requiring interpretation by physician"
88142,1811086994,,"Cytopathology, cervical or vaginal (any reporting system), collected in preservative fluid, automated thin layer preparation; manual screening under physician supervision"
88147,1811086994,,"Cytopathology smears, cervical or vaginal; screening by automated system under physician supervision"
88148,1811086994,,"Cytopathology smears, cervical or vaginal; screening by automated system with manual rescreening under physician supervision"
88150,1811086994,,"Cytopathology, slides, cervical or vaginal; manual screening under physician supervision"
88153,1811086994,,"Cytopathology, slides, cervical or vaginal; with manual screening and rescreening under physician supervision"
88155,1811086994,,"Cytopathology, slides, cervical or vaginal, definitive hormonal evaluation (eg, maturation index, karyopyknotic index, estrogenic index) (List separately in addition to code[s] for other technical and interpretation services)"
88160,1811086994,,"Cytopathology, smears, any other source; screening and interpretation"
88161,1811086994,,"Cytopathology, smears, any other source; preparation, screening and interpretation"
88162,1811086994,,"Cytopathology, smears, any other source; extended study involving over 5 slides and/or multiple stains"
88164,1811086994,,"Cytopathology, slides, cervical or vaginal (the Bethesda System); manual screening under physician supervision"
88165,1811086994,,"Cytopathology, slides, cervical or vaginal (the Bethesda System); with manual screening and rescreening under physician supervision"
88172,1811086994,,"Cytopathology, evaluation of fine needle aspirate; immediate cytohistologic study to determine adequacy for diagnosis, first evaluation episode, each site"
88173,1811086994,,"Cytopathology, evaluation of fine needle aspirate; interpretation and report"
88175,1811086994,,"Cytopathology, cervical or vaginal (any reporting system), collected in preservative fluid, automated thin layer preparation; with screening by automated system and manual rescreening or review, under physician supervision"
88182,1811086994,,"Flow cytometry, cell cycle or DNA analysis"
88184,1811086994,,"Flow cytometry, cell surface, cytoplasmic, or nuclear marker, technical component only; first marker"
88185,1811086994,,"Flow cytometry, cell surface, cytoplasmic, or nuclear marker, technical component only; each additional marker (List separately in addition to code for first marker)"
88187,1811086994,,"Flow cytometry, interpretation; 2 to 8 markers"
88188,1811086994,,"Flow cytometry, interpretation; 9 to 15 markers"
88189,1811086994,,"Flow cytometry, interpretation; 16 or more markers"
88230,1811086994,,Tissue culture for non-neoplastic disorders; lymphocyte
88233,1811086994,,Tissue culture for non-neoplastic disorders; skin or other solid tissue biopsy
88235,1811086994,,Tissue culture for non-neoplastic disorders; amniotic fluid or chorionic villus cells
88237,1811086994,,"Tissue culture for neoplastic disorders; bone marrow, blood cells"
88239,1811086994,,Tissue culture for neoplastic disorders; solid tumor
88248,1811086994,,"Chromosome analysis for breakage syndromes; baseline breakage, score 50-100 cells, count 20 cells, 2 karyotypes (eg, for ataxia telangiectasia, Fanconi anemia, fragile X)"
88261,1811086994,,"Chromosome analysis; count 5 cells, 1 karyotype, with banding"
88262,1811086994,,"Chromosome analysis; count 15-20 cells, 2 karyotypes, with banding"
88263,1811086994,,"Chromosome analysis; count 45 cells for mosaicism, 2 karyotypes, with banding"
88264,1811086994,,Chromosome analysis; analyze 20-25 cells
88267,1811086994,,"Chromosome analysis, amniotic fluid or chorionic villus, count 15 cells, 1 karyotype, with banding"
88269,1811086994,,"Chromosome analysis, in situ for amniotic fluid cells, count cells from 6-12 colonies, 1 karyotype, with banding"
88271,1811086994,,"Molecular cytogenetics; DNA probe, each (eg, FISH)"
88273,1811086994,,"Molecular cytogenetics; chromosomal in situ hybridization, analyze 10-30 cells (eg, for microdeletions)"
88274,1811086994,,"Molecular cytogenetics; interphase in situ hybridization, analyze 25-99 cells"
88275,1811086994,,"Molecular cytogenetics; interphase in situ hybridization, analyze 100-300 cells"
88280,1811086994,,"Chromosome analysis; additional karyotypes, each study"
88283,1811086994,,"Chromosome analysis; additional specialized banding technique (eg, NOR, C-banding)"
88285,1811086994,,"Chromosome analysis; additional cells counted, each study"
88289,1811086994,,Chromosome analysis; additional high resolution study
88291,1811086994,,"Cytogenetics and molecular cytogenetics, interpretation and report"
88300,1811086994,,"Level I - Surgical pathology, gross examination only"
88302,1811086994,,"Level II - Surgical pathology, gross and microscopic examination Appendix, incidental Fallopian tube, sterilization Fingers/toes, amputation, traumatic Foreskin, newborn Hernia sac, any location Hydrocele sac Nerve Skin, plastic repair Sympathetic ganglion Testis, castration Vaginal mucosa, incidental Vas deferens, sterilization"
88304,1811086994,,"Level III - Surgical pathology, gross and microscopic examination Abortion, induced Abscess Aneurysm - arterial/ventricular Anus, tag Appendix, other than incidental Artery, atheromatous plaque Bartholin's gland cyst Bone fragment(s), other than pathologic fracture Bursa/synovial cyst Carpal tunnel tissue Cartilage, shavings Cholesteatoma Colon, colostomy stoma Conjunctiva - biopsy/pterygium Cornea Diverticulum - esophagus/small intestine Dupuytren's contracture tissue Femoral head, other than fracture Fissure/fistula Foreskin, other than newborn Gallbladder Ganglion cyst Hematoma Hemorrhoids Hydatid of Morgagni Intervertebral disc Joint, loose body Meniscus Mucocele, salivary Neuroma - Morton's/traumatic Pilonidal cyst/sinus Polyps, inflammatory - nasal/sinusoidal Skin - cyst/tag/debridement Soft tissue, debridement Soft tissue, lipoma Spermatocele Tendon/tendon sheath Testicular appendage Thrombus or embolus Tonsil and/or adenoids Varicocele Vas deferens, other than sterilization Vein, varicosity"
88305,1811086994,,"Level IV - Surgical pathology, gross and microscopic examination Abortion - spontaneous/missed Artery, biopsy Bone marrow, biopsy Bone exostosis Brain/meninges, other than for tumor resection Breast, biopsy, not requiring microscopic evaluation of surgical margins Breast, reduction mammoplasty Bronchus, biopsy Cell block, any source Cervix, biopsy Colon, biopsy Duodenum, biopsy Endocervix, curettings/biopsy Endometrium, curettings/biopsy Esophagus, biopsy Extremity, amputation, traumatic Fallopian tube, biopsy Fallopian tube, ectopic pregnancy Femoral head, fracture Fingers/toes, amputation, non-traumatic Gingiva/oral mucosa, biopsy Heart valve Joint, resection Kidney, biopsy Larynx, biopsy Leiomyoma(s), uterine myomectomy - without uterus Lip, biopsy/wedge resection Lung, transbronchial biopsy Lymph node, biopsy Muscle, biopsy Nasal mucosa, biopsy Nasopharynx/oropharynx, biopsy Nerve, biopsy Odontogenic/dental cyst Omentum, biopsy Ovary with or without tube, non-neoplastic Ovary, biopsy/wedge resection Parathyroid gland Peritoneum, biopsy Pituitary tumor Placenta, other than third trimester Pleura/pericardium - biopsy/tissue Polyp, cervical/endometrial Polyp, colorectal Polyp, stomach/small intestine Prostate, needle biopsy Prostate, TUR Salivary gland, biopsy Sinus, paranasal biopsy Skin, other than cyst/tag/debridement/plastic repair Small intestine, biopsy Soft tissue, other than tumor/mass/lipoma/debridement Spleen Stomach, biopsy Synovium Testis, other than tumor/biopsy/castration Thyroglossal duct/brachial cleft cyst Tongue, biopsy Tonsil, biopsy Trachea, biopsy Ureter, biopsy Urethra, biopsy Urinary bladder, biopsy Uterus, with or without tubes and ovaries, for prolapse Vagina, biopsy Vulva/labia, biopsy"
88307,1811086994,,"Level V - Surgical pathology, gross and microscopic examination Adrenal, resection Bone - biopsy/curettings Bone fragment(s), pathologic fracture Brain, biopsy Brain/meninges, tumor resection Breast, excision of lesion, requiring microscopic evaluation of surgical margins Breast, mastectomy - partial/simple Cervix, conization Colon, segmental resection, other than for tumor Extremity, amputation, non-traumatic Eye, enucleation Kidney, partial/total nephrectomy Larynx, partial/total resection Liver, biopsy - needle/wedge Liver, partial resection Lung, wedge biopsy Lymph nodes, regional resection Mediastinum, mass Myocardium, biopsy Odontogenic tumor Ovary with or without tube, neoplastic Pancreas, biopsy Placenta, third trimester Prostate, except radical resection Salivary gland Sentinel lymph node Small intestine, resection, other than for tumor Soft tissue mass (except lipoma) - biopsy/simple excision Stomach - subtotal/total resection, other than for tumor Testis, biopsy Thymus, tumor Thyroid, total/lobe Ureter, resection Urinary bladder, TUR Uterus, with or without tubes and ovaries, other than neoplastic/prolapse"
88309,1811086994,,"Level VI - Surgical pathology, gross and microscopic examination Bone resection Breast, mastectomy - with regional lymph nodes Colon, segmental resection for tumor Colon, total resection Esophagus, partial/total resection Extremity, disarticulation Fetus, with dissection Larynx, partial/total resection - with regional lymph nodes Lung - total/lobe/segment resection Pancreas, total/subtotal resection Prostate, radical resection Small intestine, resection for tumor Soft tissue tumor, extensive resection Stomach - subtotal/total resection for tumor Testis, tumor Tongue/tonsil -resection for tumor Urinary bladder, partial/total resection Uterus, with or without tubes and ovaries, neoplastic Vulva, total/subtotal resection"
88311,1811086994,,Decalcification procedure (List separately in addition to code for surgical pathology examination)
88312,1811086994,,"Special stain including interpretation and report; Group I for microorganisms (eg, acid fast, methenamine silver)"
88313,1811086994,,"Special stain including interpretation and report; Group II, all other (eg, iron, trichrome), except stain for microorganisms, stains for enzyme constituents, or immunocytochemistry and immunohistochemistry"
88314,1811086994,,Special stain including interpretation and report; histochemical stain on frozen tissue block (List separately in addition to code for primary procedure)
88319,1811086994,,"Special stain including interpretation and report; Group III, for enzyme constituents"
88321,1811086994,,Consultation and report on referred slides prepared elsewhere
88323,1811086994,,Consultation and report on referred material requiring preparation of slides
88325,1811086994,,"Consultation, comprehensive, with review of records and specimens, with report on referred material"
