code,npi_number,payer,IP_OP,caveat,mode,price
58662,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,4218.304347
58670,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,3701.625
58671,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,4421.64
58720,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,5000.0
58925,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,13414.0
59025,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,322.0
59151,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,10528.0
59320,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,2902.0
59812,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,2902.0
59820,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,3483.666666
60100,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,831.0
60210,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,6424.0
60220,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,5911.0
60225,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,8140.333333
60240,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,8419.0
60500,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,5075.0
62270,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,777.0
62322,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,1000.0
62323,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,1979.630434
63020,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,8604.0
63030,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,5718.0
63035,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,1500.0
63042,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,7642.0
63045,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,6980.666666
63047,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,4000.0
63048,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,1976.165
63267,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,5718.0
64483,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,1373.272727
64484,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,327.0
64486,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,3000.0
64493,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,909.0
64495,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,865.68
64704,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,1345.333333
64708,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,3344.0
64718,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,3403.0
64719,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,2204.0
64721,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,2902.0
69205,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,1861.0
69436,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,2128.533333
69620,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,6819.0
69631,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,8756.6
69632,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,9086.0
70110,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,368.0
70160,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,240.0
70220,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,368.0
70360,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,252.0
70450,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,2089.0
70460,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,2089.0
70470,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,2817.0
70480,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,2089.0
70481,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,2089.0
70482,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,3099.0
70486,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,2499.0
70487,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,2499.0
70488,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,2499.0
70490,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,1914.0
70491,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,2639.0
70492,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,2766.0
70496,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,2639.0
70498,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,1980.0
70543,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,2319.0
70544,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,1538.266666
70547,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,1644.75
70551,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,1476.876712
70552,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,865.0
70553,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,2057.0
71045,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,407.0
71046,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,412.0
71100,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,177.0
71101,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,455.0
71111,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,305.0
71250,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,2497.0
71260,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,2760.0
71270,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,2497.0
71275,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,2497.0
71550,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,3072.0
72040,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,450.0
72070,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,393.0
72072,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,393.0
72082,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,523.0
72100,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,188.0
72110,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,584.75
72125,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,2525.0
72126,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,2801.0
72128,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,2638.0
72129,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,2897.0
72130,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,3396.0
72131,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,2742.0
72132,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,2525.0
72141,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,1918.859504
72146,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,1808.9375
72148,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,1973.36199
72156,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,2523.736842
72157,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,2490.857142
72158,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,2057.0
72170,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,252.0
72192,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,2348.0
72193,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,2348.0
72195,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,1579.166666
72197,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,2057.0
72200,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,368.0
72220,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,368.0
72240,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,2151.0
72265,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,2151.0
73000,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,368.0
73010,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,362.0
73030,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,368.0
73040,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,752.842105
73060,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,368.0
73070,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,368.0
73080,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,368.0
73085,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,1198.0
73090,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,368.0
73110,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,385.0
73115,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,876.75
73120,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,100.0
73130,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,368.0
73140,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,484.666666
73200,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,2462.0
73201,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,2462.0
73206,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,2462.0
73218,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,1623.363636
73219,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,865.0
73220,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,3111.5
73221,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,1587.007407
73222,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,1048.8125
73223,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,2057.0
73502,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,368.0
73521,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,368.0
73525,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,798.666666
73552,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,368.0
73560,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,368.0
73562,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,368.0
73590,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,368.0
73610,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,368.0
73620,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,368.0
73630,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,368.0
73650,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,368.0
73700,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,2348.0
73701,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,2348.0
73706,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,2348.0
73718,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,1477.5
73719,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,865.0
73720,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,2057.0
73721,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,1548.884892
73722,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,865.0
73723,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,2057.0
74018,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,426.0
74019,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,412.0
74021,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,412.0
74150,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,2260.0
74160,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,2497.0
74170,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,3186.0
74174,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,1000.0
74175,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,3186.0
74176,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,4719.0
74177,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,4926.0
74178,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,6509.0
74181,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,1247.0
74183,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,2057.0
74220,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,455.0
74221,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,324.0
74230,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,730.0
74240,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,623.0
74248,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,699.0
74250,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,374.0
74261,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,555.0
74270,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,734.0
74300,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,331.0
74420,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,408.0
74430,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,348.0
74455,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,552.0
74740,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,828.0
75574,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,3563.0
75625,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,5044.0
75635,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,3186.0
75710,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,5044.0
75716,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,5044.0
75726,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,3721.0
75809,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,828.0
75825,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,3029.0
75989,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,444.0
76000,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,552.0
76098,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,166.0
76377,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,580.0
76380,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,1062.0
76506,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,1062.0
76536,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,847.0
76604,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,847.0
76641,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,1106.5625
76642,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,847.0
76700,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,847.0
76705,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,847.0
76706,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,893.0
76770,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,467.0
76775,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,893.0
76815,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,447.0
76830,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,847.0
76856,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,847.0
76857,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,447.0
76870,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,847.0
76872,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,847.0
76881,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,902.0
76882,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,843.0
76886,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,502.0
76942,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,1055.833333
77001,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,580.0
77003,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,544.0
77012,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,2348.0
77047,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,1247.0
77048,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,1247.0
77049,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,1247.0
77061,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,53.0
77062,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,53.0
77063,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,53.0
77065,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,249.0
77066,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,300.0
77067,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,278.0
77072,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,390.0
77075,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,502.0
77080,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,428.0
78013,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,801.0
78014,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,679.0
78070,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,1390.0
78071,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,2069.0
78195,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,1434.0
78226,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,1575.0
78227,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,1940.0
78264,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,1841.0
78267,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,1273.0
78300,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,1154.0
78306,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,1875.0
78315,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,2015.0
78451,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,4687.0
78452,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,6294.0
78472,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,2193.0
78707,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,895.0
78708,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,1015.0
78800,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,1491.0
78801,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,1181.0
78803,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,1209.0
78804,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,1724.0
78815,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,2414.0
78816,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,2360.0
79005,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,1515.0
"80048,1",1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,167.238907
"80053,1",1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,72.371552
"80061,1",1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,115.539419
80069,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,306.0
"80076,1",1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,95.484848
80150,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,281.0
80158,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,305.0
"80164,1",1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,70.333333
80170,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,290.0
"80178,1",1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,177.0
80195,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,163.0
"80197,1",1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,383.0
"80202,1",1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,201.0
"80299,1",1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,409.75
80306,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,30.0
"80307,1",1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,231.0
"81001,1",1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,84.816666
"81003,1",1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,83.0
81025,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,237.0
81240,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,117.0
81241,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,117.0
81256,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,702.0
"81511,1",1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,307.0
82040,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,87.0
"82043,1",1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,63.0
"82085,1",1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,121.0
82088,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,223.0
"82103,1",1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,188.0
"82105,1",1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,143.0
"82140,1",1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,45.0
"82150,1",1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,56.47619
82175,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,104.0
82239,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,137.0
82247,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,37.0
82248,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,45.0
"82272,1",1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,45.0
82300,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,104.0
"82306,1",1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,97.0
"82310,1",1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,84.666666
82330,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,189.0
"82365,1",1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,71.0
82378,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,86.0
82384,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,483.0
82390,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,129.0
"82465,1",1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,45.0
"82533,1",1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,235.888888
82542,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,156.75
"82550,1",1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,55.206896
82553,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,90.3
82565,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,52.1875
"82570,1",1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,88.272727
"82575,1",1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,77.0
"82607,1",1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,63.0
"82626,1",1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,269.0
"82627,1",1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,304.0
82652,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,97.0
82656,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,502.0
"82670,1",1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,112.1
"82672,1",1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,265.0
82677,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,135.0
82705,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,356.0
"82728,1",1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,57.0
82731,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,617.0
"82746,1",1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,63.0
"82784,1",1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,148.022222
82785,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,201.0
82787,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,28.75
82800,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,57.0
82803,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,180.0
82947,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,42.0
"82950,1",1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,92.0
"82951,1",1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,103.0
"82952,1",1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,50.0
82962,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,109.5
"82977,1",1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,83.111111
"83001,1",1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,86.0
"83002,1",1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,81.0
83010,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,69.0
83013,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,704.0
83021,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,137.0
"83036,1",1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,59.0
83090,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,31.0
83491,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,345.666666
"83516,1",1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,127.75
83519,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,285.0
"83520,1",1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,293.625
"83525,1",1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,77.735849
"83527,1",1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,180.0
"83540,1",1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,63.0
"83550,1",1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,63.0
83615,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,45.0
83655,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,119.0
"83690,1",1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,42.0
"83718,1",1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,67.0
83721,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,92.0
"83735,1",1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,45.0
"83789,1",1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,371.666666
83825,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,104.0
83835,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,276.0
"83880,1",1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,123.0
83921,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,128.0
"83970,1",1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,402.0
83993,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,502.0
"84100,1",1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,107.0
84112,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,426.0
"84132,1",1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,158.8
"84134,1",1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,125.0
84140,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,136.0
"84144,1",1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,81.0
"84146,1",1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,97.0
"84153,1",1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,320.0
"84154,1",1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,57.0
84155,1699096552,Gross Charge,UNSPECIFIED,NONE,GROSS,44.0
