code,npi_number,payer,IP_OP,caveat,mode,price
"87510,1",1063713659,AETNA - (HMO),UNSPECIFIED,NONE,EXPECTED,20.05
"87510,1",1063713659,AETNA - (POS),UNSPECIFIED,NONE,EXPECTED,46.655
"87510,1",1063713659,AETNA - (PPO),UNSPECIFIED,NONE,EXPECTED,22.28
"87510,1",1063713659,CARESOURCE - (Medicaid),UNSPECIFIED,NONE,EXPECTED,14.37
"87510,1",1063713659,CARESOURCE OHIO - (Indemnity),UNSPECIFIED,NONE,EXPECTED,12.52
"87510,1",1063713659,CIGNA HEALTH AND LIFE INSURANCE COMPANY - (POS),UNSPECIFIED,NONE,EXPECTED,74.44
"87510,1",1063713659,HUMANA INC. - (PPO),UNSPECIFIED,NONE,EXPECTED,90.78
"87510,1",1063713659,"MOLINA HEALTHCARE OF OHIO, INC - (Medicaid)",UNSPECIFIED,NONE,EXPECTED,17.21
"87510,1",1063713659,UNITED HEALTHCARE INSURANCE COMPANY - (POS),UNSPECIFIED,NONE,EXPECTED,73.0
"87510,1",1063713659,UNITEDHEALTHCARE COMMUNITY PLAN OF OHIO INC - (Medicaid),UNSPECIFIED,NONE,EXPECTED,13.29
87512,1063713659,CARESOURCE OHIO - (Indemnity),UNSPECIFIED,NONE,EXPECTED,27.19
87512,1063713659,HUMANA INC. - (HMO-MR),UNSPECIFIED,NONE,EXPECTED,41.76
87512,1063713659,MED MUTUAL - (HMO-MR),UNSPECIFIED,NONE,EXPECTED,38.414444
87512,1063713659,"MOLINA HEALTHCARE OF OHIO, INC - (Medicaid)",UNSPECIFIED,NONE,EXPECTED,35.84
87517,1063713659,ANTHEM BLUE CROSS AND BLUE SHIELD - (PPO),UNSPECIFIED,NONE,EXPECTED,146.64
87517,1063713659,CARESOURCE OHIO - (Indemnity),UNSPECIFIED,NONE,EXPECTED,51.45
"87522,1",1063713659,BUCKEYE COMMUNITY HEALTH PLAN - (HMO),UNSPECIFIED,NONE,EXPECTED,52.2
"87522,1",1063713659,CARESOURCE OHIO - (Indemnity),UNSPECIFIED,NONE,EXPECTED,52.8
"87522,1",1063713659,COMMUNITY INSURANCE COMPANY - (Medicaid),UNSPECIFIED,NONE,EXPECTED,42.84
"87522,1",1063713659,"MOLINA HEALTHCARE OF OHIO, INC - (HMO)",UNSPECIFIED,NONE,EXPECTED,42.84
"87522,1",1063713659,"MOLINA HEALTHCARE OF OHIO, INC - (Medicaid)",UNSPECIFIED,NONE,EXPECTED,36.77
"87522,1",1063713659,OHIO DEPARTMENT OF MEDICAID - (Medicaid),UNSPECIFIED,NONE,EXPECTED,43.776666
"87522,1",1063713659,UNITEDHEALTHCARE COMMUNITY PLAN OF OHIO INC - (Medicaid),UNSPECIFIED,NONE,EXPECTED,33.07
87529,1063713659,ANTHEM BLUE CROSS AND BLUE SHIELD - (PPO),UNSPECIFIED,NONE,EXPECTED,134.8
87529,1063713659,CARESOURCE OHIO - (Indemnity),UNSPECIFIED,NONE,EXPECTED,46.4775
87529,1063713659,CIGNA HEALTH AND LIFE INSURANCE COMPANY - (POS),UNSPECIFIED,NONE,EXPECTED,133.5
87529,1063713659,HUMANA INC - (PPO),UNSPECIFIED,NONE,EXPECTED,138.38
87529,1063713659,MEDICAL MUTUAL OF OHIO - (PPO),UNSPECIFIED,NONE,EXPECTED,141.64
87529,1063713659,"MOLINA HEALTHCARE OF OHIO, INC - (Medicaid)",UNSPECIFIED,NONE,EXPECTED,30.12
87529,1063713659,UNITED HEALTHCARE INSURANCE COMPANY - (POS),UNSPECIFIED,NONE,EXPECTED,73.0
87529,1063713659,UNITEDHEALTHCARE COMMUNITY PLAN OF OH DUAL - (HMO),UNSPECIFIED,NONE,EXPECTED,35.09
"87536,1",1063713659,CARESOURCE OHIO - (Indemnity),UNSPECIFIED,NONE,EXPECTED,54.37
"87536,1",1063713659,OHIO DEPARTMENT OF MEDICAID - (Medicaid),UNSPECIFIED,NONE,EXPECTED,52.53
"87591,1",1063713659,AETNA - (POS),UNSPECIFIED,NONE,EXPECTED,60.27875
"87591,1",1063713659,AETNA - (PPO),UNSPECIFIED,NONE,EXPECTED,69.65
"87591,1",1063713659,ANTHEM BLUE CROSS AND BLUE SHIELD - (PPO),UNSPECIFIED,NONE,EXPECTED,102.92
"87591,1",1063713659,BCBS FEP - (PPO),UNSPECIFIED,NONE,EXPECTED,102.92
"87591,1",1063713659,BUCKEYE COMMUNITY HEALTH PLAN - (HMO),UNSPECIFIED,NONE,EXPECTED,47.646923
"87591,1",1063713659,CARESOURCE - (Medicaid),UNSPECIFIED,NONE,EXPECTED,28.73
"87591,1",1063713659,CARESOURCE OHIO - (Indemnity),UNSPECIFIED,NONE,EXPECTED,39.633641
"87591,1",1063713659,CIGNA GLOBAL INS - (Indemnity),UNSPECIFIED,NONE,EXPECTED,101.93
"87591,1",1063713659,CIGNA HEALTH AND LIFE INSURANCE COMPANY - (POS),UNSPECIFIED,NONE,EXPECTED,101.93
"87591,1",1063713659,COMMUNITY INSURANCE COMPANY - (PPO),UNSPECIFIED,NONE,EXPECTED,102.92
"87591,1",1063713659,HUMANA INC - (PPO),UNSPECIFIED,NONE,EXPECTED,105.66
"87591,1",1063713659,HUMANA INC. - (HMO-MR),UNSPECIFIED,NONE,EXPECTED,35.09
"87591,1",1063713659,MED MUTUAL - (PPO),UNSPECIFIED,NONE,EXPECTED,123.175
"87591,1",1063713659,"MOLINA HEALTHCARE OF OHIO, INC - (HMO)",UNSPECIFIED,NONE,EXPECTED,35.09
"87591,1",1063713659,"MOLINA HEALTHCARE OF OHIO, INC - (Medicaid)",UNSPECIFIED,NONE,EXPECTED,26.27
"87591,1",1063713659,"MOUNT CARMEL INSURANCE COMPANY, INC - (HMO-MR)",UNSPECIFIED,NONE,EXPECTED,35.09
"87591,1",1063713659,OHIO DEPARTMENT OF MEDICAID - (Medicaid),UNSPECIFIED,NONE,EXPECTED,37.99
"87591,1",1063713659,UMR - (PPO),UNSPECIFIED,NONE,EXPECTED,62.99
"87591,1",1063713659,UMR AHRESTY WILMINGTON CORPORATION - (PPO),UNSPECIFIED,NONE,EXPECTED,92.73
"87591,1",1063713659,UNITED HEALTHCARE INSURANCE COMPANY - (POS),UNSPECIFIED,NONE,EXPECTED,77.0
"87591,1",1063713659,UNITEDHEALTHCARE COMMUNITY PLAN OF OHIO INC - (Medicaid),UNSPECIFIED,NONE,EXPECTED,32.47625
"87624,1",1063713659,AETNA - (HMO),UNSPECIFIED,NONE,EXPECTED,35.09
"87624,1",1063713659,AETNA - (POS),UNSPECIFIED,NONE,EXPECTED,35.09
"87624,1",1063713659,ANTHEM BLUE CROSS AND BLUE SHIELD - (PPO),UNSPECIFIED,NONE,EXPECTED,86.53
"87624,1",1063713659,BCBS FEP - (PPO),UNSPECIFIED,NONE,EXPECTED,86.53
"87624,1",1063713659,BUCKEYE COMMUNITY HEALTH PLAN - (HMO),UNSPECIFIED,NONE,EXPECTED,45.433333
"87624,1",1063713659,CARESOURCE OHIO - (Indemnity),UNSPECIFIED,NONE,EXPECTED,44.19305
"87624,1",1063713659,CIGNA HEALTH AND LIFE INSURANCE COMPANY - (POS),UNSPECIFIED,NONE,EXPECTED,85.69
"87624,1",1063713659,COMMUNITY INSURANCE COMPANY - (Medicaid),UNSPECIFIED,NONE,EXPECTED,35.09
"87624,1",1063713659,GREATWESTHEALTHCARE-CIGNA - (POS),UNSPECIFIED,NONE,EXPECTED,17.85
"87624,1",1063713659,HUMANA INC - (PPO),UNSPECIFIED,NONE,EXPECTED,88.83
"87624,1",1063713659,MED MUTUAL - (PPO),UNSPECIFIED,NONE,EXPECTED,90.92
"87624,1",1063713659,MEDICAL MUTUAL OF OHIO - (PPO),UNSPECIFIED,NONE,EXPECTED,90.92
"87624,1",1063713659,MERITAIN HEALTH - (Indemnity),UNSPECIFIED,NONE,EXPECTED,84.33
"87624,1",1063713659,"MOLINA HEALTHCARE OF OHIO, INC - (Medicaid)",UNSPECIFIED,NONE,EXPECTED,31.831666
"87624,1",1063713659,OHIO DEPARTMENT OF MEDICAID - (Medicaid),UNSPECIFIED,NONE,EXPECTED,26.27
"87624,1",1063713659,UMR AHRESTY WILMINGTON CORPORATION - (PPO),UNSPECIFIED,NONE,EXPECTED,73.0
"87624,1",1063713659,UMR YUSA CORPORATION - (PPO),UNSPECIFIED,NONE,EXPECTED,73.0
"87624,1",1063713659,UNITED HEALTHCARE INSURANCE COMPANY - (POS),UNSPECIFIED,NONE,EXPECTED,73.0
"87624,1",1063713659,UNITEDHEALTHCARE COMMUNITY PLAN OF OHIO INC - (Medicaid),UNSPECIFIED,NONE,EXPECTED,54.63
87625,1063713659,CARESOURCE - (Medicaid),UNSPECIFIED,NONE,EXPECTED,14.37
87625,1063713659,CARESOURCE OHIO - (Indemnity),UNSPECIFIED,NONE,EXPECTED,33.743333
87625,1063713659,CIGNA HEALTH AND LIFE INSURANCE COMPANY - (POS),UNSPECIFIED,NONE,EXPECTED,151.99
87625,1063713659,HUMANA INC - (PPO),UNSPECIFIED,NONE,EXPECTED,170.11
87625,1063713659,MED MUTUAL - (PPO),UNSPECIFIED,NONE,EXPECTED,161.25
87625,1063713659,"MOLINA HEALTHCARE OF OHIO, INC - (HMO)",UNSPECIFIED,NONE,EXPECTED,40.55
87625,1063713659,"MOLINA HEALTHCARE OF OHIO, INC - (Medicaid)",UNSPECIFIED,NONE,EXPECTED,31.32
87625,1063713659,OHIO DEPARTMENT OF MEDICAID - (Medicaid),UNSPECIFIED,NONE,EXPECTED,26.27
87625,1063713659,UNITED HEALTHCARE INSURANCE COMPANY - (POS),UNSPECIFIED,NONE,EXPECTED,73.0
87625,1063713659,UNITEDHEALTHCARE COMMUNITY PLAN OF OHIO INC - (Medicaid),UNSPECIFIED,NONE,EXPECTED,54.63
87633,1063713659,AETNA - (POS),UNSPECIFIED,NONE,EXPECTED,463.09
87633,1063713659,CARESOURCE OHIO - (Indemnity),UNSPECIFIED,NONE,EXPECTED,458.46
87633,1063713659,HUMANA INC - (PPO),UNSPECIFIED,NONE,EXPECTED,1063.09
"87635,1",1063713659,AETNA - (HMO),UNSPECIFIED,NONE,EXPECTED,81.283333
"87635,1",1063713659,AETNA - (POS),UNSPECIFIED,NONE,EXPECTED,51.31
"87635,1",1063713659,AETNA - (PPO),UNSPECIFIED,NONE,EXPECTED,51.31
"87635,1",1063713659,ANTHEM BLUE CROSS AND BLUE SHIELD - (Indemnity),UNSPECIFIED,NONE,EXPECTED,144.9
"87635,1",1063713659,ANTHEM BLUE CROSS AND BLUE SHIELD - (PPO),UNSPECIFIED,NONE,EXPECTED,144.9
"87635,1",1063713659,BCBS FEP - (PPO),UNSPECIFIED,NONE,EXPECTED,144.9
"87635,1",1063713659,BUCKEYE COMMUNITY HEALTH PLAN - (HMO),UNSPECIFIED,NONE,EXPECTED,65.404
"87635,1",1063713659,CARESOURCE OHIO - (Indemnity),UNSPECIFIED,NONE,EXPECTED,56.44
"87635,1",1063713659,CIGNA HEALTH AND LIFE INSURANCE COMPANY - (POS),UNSPECIFIED,NONE,EXPECTED,77.51625
"87635,1",1063713659,COMMUNITY INSURANCE COMPANY - (PPO),UNSPECIFIED,NONE,EXPECTED,144.9
"87635,1",1063713659,GREATWESTHEALTHCARE-CIGNA - (POS),UNSPECIFIED,NONE,EXPECTED,51.31
"87635,1",1063713659,HUMANA INC - (PPO),UNSPECIFIED,NONE,EXPECTED,148.75
"87635,1",1063713659,HUMANA INC. - (PPO),UNSPECIFIED,NONE,EXPECTED,175.0
"87635,1",1063713659,MED MUTUAL - (PPO),UNSPECIFIED,NONE,EXPECTED,110.501904
"87635,1",1063713659,MEDICAL MUTUAL - (PPO),UNSPECIFIED,NONE,EXPECTED,143.18
"87635,1",1063713659,MEDICAL MUTUAL OF OHIO - (PPO),UNSPECIFIED,NONE,EXPECTED,152.25
"87635,1",1063713659,MERITAIN HEALTH - (Indemnity),UNSPECIFIED,NONE,EXPECTED,51.31
"87635,1",1063713659,"MOLINA HEALTHCARE OF OHIO, INC - (Medicaid)",UNSPECIFIED,NONE,EXPECTED,56.46
"87635,1",1063713659,MOLINA MEDICARE - (HMO),UNSPECIFIED,NONE,EXPECTED,51.33
"87635,1",1063713659,OHIO DEPARTMENT OF MEDICAID - (Medicaid),UNSPECIFIED,NONE,EXPECTED,52.53
"87635,1",1063713659,TRIWEST HEALTHCARE ALLIANCE - (Indemnity),UNSPECIFIED,NONE,EXPECTED,51.31
"87635,1",1063713659,UMR - (PPO),UNSPECIFIED,NONE,EXPECTED,115.901666
"87635,1",1063713659,UMR AHRESTY WILMINGTON CORPORATION - (PPO),UNSPECIFIED,NONE,EXPECTED,109.89
"87635,1",1063713659,UMR CENTRAL OHIO HEALTH CARE CONSORTIUM - (PPO),UNSPECIFIED,NONE,EXPECTED,109.89
"87635,1",1063713659,UNITED HEALTHCARE INSURANCE COMPANY - (POS),UNSPECIFIED,NONE,EXPECTED,73.0
"87635,1",1063713659,UNITEDHEALTHCARE - (PPO),UNSPECIFIED,NONE,EXPECTED,109.89
"87660,1",1063713659,AETNA - (HMO),UNSPECIFIED,NONE,EXPECTED,20.05
"87660,1",1063713659,AETNA - (POS),UNSPECIFIED,NONE,EXPECTED,55.523333
"87660,1",1063713659,AETNA - (PPO),UNSPECIFIED,NONE,EXPECTED,22.28
"87660,1",1063713659,CARESOURCE - (Medicaid),UNSPECIFIED,NONE,EXPECTED,28.73
"87660,1",1063713659,CARESOURCE OHIO - (Indemnity),UNSPECIFIED,NONE,EXPECTED,25.04
"87660,1",1063713659,CIGNA HEALTH AND LIFE INSURANCE COMPANY - (POS),UNSPECIFIED,NONE,EXPECTED,74.44
"87660,1",1063713659,HUMANA INC. - (PPO),UNSPECIFIED,NONE,EXPECTED,90.78
"87660,1",1063713659,MED MUTUAL - (HMO-MR),UNSPECIFIED,NONE,EXPECTED,20.05
"87660,1",1063713659,"MOLINA HEALTHCARE OF OHIO, INC - (Medicaid)",UNSPECIFIED,NONE,EXPECTED,17.21
"87660,1",1063713659,UNITED HEALTHCARE INSURANCE COMPANY - (POS),UNSPECIFIED,NONE,EXPECTED,73.0
"87660,1",1063713659,UNITEDHEALTHCARE COMMUNITY PLAN OF OHIO INC - (Medicaid),UNSPECIFIED,NONE,EXPECTED,26.59
"87661,1",1063713659,AETNA - (POS),UNSPECIFIED,NONE,EXPECTED,118.475
"87661,1",1063713659,ANTHEM BLUE CROSS AND BLUE SHIELD - (PPO),UNSPECIFIED,NONE,EXPECTED,203.11
"87661,1",1063713659,BCBS FEP - (PPO),UNSPECIFIED,NONE,EXPECTED,203.11
"87661,1",1063713659,BUCKEYE COMMUNITY HEALTH PLAN - (HMO),UNSPECIFIED,NONE,EXPECTED,26.78
"87661,1",1063713659,CARESOURCE - (Medicaid),UNSPECIFIED,NONE,EXPECTED,14.37
"87661,1",1063713659,CARESOURCE OHIO - (Indemnity),UNSPECIFIED,NONE,EXPECTED,26.39
"87661,1",1063713659,CIGNA HEALTH AND LIFE INSURANCE COMPANY - (POS),UNSPECIFIED,NONE,EXPECTED,201.15
"87661,1",1063713659,COMMUNITY INSURANCE COMPANY - (Medicaid),UNSPECIFIED,NONE,EXPECTED,35.09
"87661,1",1063713659,HUMANA INC - (PPO),UNSPECIFIED,NONE,EXPECTED,208.51
"87661,1",1063713659,HUMANA INC. - (HMO-MR),UNSPECIFIED,NONE,EXPECTED,35.09
"87661,1",1063713659,"MOLINA HEALTHCARE OF OHIO, INC - (Medicaid)",UNSPECIFIED,NONE,EXPECTED,30.12
"87661,1",1063713659,OHIO DEPARTMENT OF MEDICAID - (Medicaid),UNSPECIFIED,NONE,EXPECTED,24.86
"87661,1",1063713659,UMR AHRESTY WILMINGTON CORPORATION - (PPO),UNSPECIFIED,NONE,EXPECTED,202.74
"87661,1",1063713659,UNITED HEALTHCARE INSURANCE COMPANY - (POS),UNSPECIFIED,NONE,EXPECTED,73.0
"87661,1",1063713659,UNITEDHEALTHCARE COMMUNITY PLAN OF OHIO INC - (Medicaid),UNSPECIFIED,NONE,EXPECTED,25.84
"87798,1",1063713659,ANTHEM BLUE CROSS AND BLUE SHIELD - (PPO),UNSPECIFIED,NONE,EXPECTED,131.536666
"87798,1",1063713659,CARESOURCE OHIO - (Indemnity),UNSPECIFIED,NONE,EXPECTED,8.796666
"87798,1",1063713659,COMMUNITY INSURANCE COMPANY - (Medicaid),UNSPECIFIED,NONE,EXPECTED,35.09
"87798,1",1063713659,HUMANA INC - (PPO),UNSPECIFIED,NONE,EXPECTED,135.03
"87798,1",1063713659,HUMANA INC. - (HMO-MR),UNSPECIFIED,NONE,EXPECTED,35.793333
"87798,1",1063713659,MED MUTUAL - (PPO),UNSPECIFIED,NONE,EXPECTED,62.825
"87798,1",1063713659,"MOLINA HEALTHCARE OF OHIO, INC - (Medicaid)",UNSPECIFIED,NONE,EXPECTED,25.591999
"87798,1",1063713659,UNITED HEALTHCARE INSURANCE COMPANY - (POS),UNSPECIFIED,NONE,EXPECTED,73.0
87799,1063713659,AETNA - (POS),UNSPECIFIED,NONE,EXPECTED,42.84
87799,1063713659,CARESOURCE OHIO - (Indemnity),UNSPECIFIED,NONE,EXPECTED,35.079333
87799,1063713659,COMMUNITY INSURANCE COMPANY - (Medicaid),UNSPECIFIED,NONE,EXPECTED,42.84
87799,1063713659,HUMANA INC. - (HMO-MR),UNSPECIFIED,NONE,EXPECTED,42.84
87799,1063713659,"MOLINA HEALTHCARE OF OHIO, INC - (Medicaid)",UNSPECIFIED,NONE,EXPECTED,36.77
87799,1063713659,UMR ADVANCED TURF SOLUTIONS INC - (PPO),UNSPECIFIED,NONE,EXPECTED,308.96
87799,1063713659,UNITEDHEALTHCARE COMMUNITY PLAN OF OHIO INC - (Medicaid),UNSPECIFIED,NONE,EXPECTED,36.94
"87801,1",1063713659,ANTHEM BLUE CROSS AND BLUE SHIELD - (PPO),UNSPECIFIED,NONE,EXPECTED,198.31
"87801,1",1063713659,CARESOURCE OHIO - (Indemnity),UNSPECIFIED,NONE,EXPECTED,26.39
"87801,1",1063713659,CIGNA HEALTH AND LIFE INSURANCE COMPANY - (POS),UNSPECIFIED,NONE,EXPECTED,196.39
"87801,1",1063713659,COMMUNITY INSURANCE COMPANY - (Medicaid),UNSPECIFIED,NONE,EXPECTED,70.2
"87801,1",1063713659,HUMANA INC - (PPO),UNSPECIFIED,NONE,EXPECTED,203.58
"87801,1",1063713659,HUMANA INC. - (HMO-MR),UNSPECIFIED,NONE,EXPECTED,71.6
"87801,1",1063713659,MERITAIN HEALTH - (Indemnity),UNSPECIFIED,NONE,EXPECTED,193.28
"87801,1",1063713659,UNITED HEALTHCARE INSURANCE COMPANY - (POS),UNSPECIFIED,NONE,EXPECTED,73.0
87804,1063713659,AETNA - (POS),UNSPECIFIED,NONE,EXPECTED,25.054444
87804,1063713659,ANTHEM BLUE CROSS AND BLUE SHIELD - (PPO),UNSPECIFIED,NONE,EXPECTED,56.245
87804,1063713659,BCBS FEP - (PPO),UNSPECIFIED,NONE,EXPECTED,56.25
87804,1063713659,CARESOURCE - (HMO-MR),UNSPECIFIED,NONE,EXPECTED,12.56
87804,1063713659,CARESOURCE - (Medicaid),UNSPECIFIED,NONE,EXPECTED,12.56
87804,1063713659,CARESOURCE OHIO - (Indemnity),UNSPECIFIED,NONE,EXPECTED,16.656684
87804,1063713659,CIGNA HEALTH AND LIFE INSURANCE COMPANY - (POS),UNSPECIFIED,NONE,EXPECTED,55.7
87804,1063713659,COMMUNITY INSURANCE COMPANY - (Medicaid),UNSPECIFIED,NONE,EXPECTED,16.55
87804,1063713659,HUMANA INC - (PPO),UNSPECIFIED,NONE,EXPECTED,62.35
87804,1063713659,HUMANA INC. - (HMO-MR),UNSPECIFIED,NONE,EXPECTED,16.55
87804,1063713659,HUMANA INC. - (PPO),UNSPECIFIED,NONE,EXPECTED,62.35
87804,1063713659,MED MUTUAL - (PPO),UNSPECIFIED,NONE,EXPECTED,59.1
87804,1063713659,MEDICAL MUTUAL OF OHIO - (PPO),UNSPECIFIED,NONE,EXPECTED,59.1
87804,1063713659,"MOLINA HEALTHCARE OF OHIO, INC - (Medicaid)",UNSPECIFIED,NONE,EXPECTED,13.17
87804,1063713659,UMR AHRESTY WILMINGTON CORPORATION - (PPO),UNSPECIFIED,NONE,EXPECTED,135.86
87804,1063713659,UNITED HEALTHCARE INSURANCE COMPANY - (HMO-MR),UNSPECIFIED,NONE,EXPECTED,16.55
87804,1063713659,UNITED HEALTHCARE INSURANCE COMPANY - (POS),UNSPECIFIED,NONE,EXPECTED,67.93
87804,1063713659,UNITEDHEALTHCARE COMMUNITY PLAN OF OHIO INC - (Medicaid),UNSPECIFIED,NONE,EXPECTED,19.94
"87806,1",1063713659,AETNA - (HMO),UNSPECIFIED,NONE,EXPECTED,32.77
"87806,1",1063713659,AETNA - (POS),UNSPECIFIED,NONE,EXPECTED,41.722727
"87806,1",1063713659,AETNA - (PPO),UNSPECIFIED,NONE,EXPECTED,58.59
"87806,1",1063713659,ANTHEM BLUE CROSS AND BLUE SHIELD - (Indemnity),UNSPECIFIED,NONE,EXPECTED,60.11
"87806,1",1063713659,ANTHEM BLUE CROSS AND BLUE SHIELD - (PPO),UNSPECIFIED,NONE,EXPECTED,60.11
"87806,1",1063713659,BCBS FEP - (PPO),UNSPECIFIED,NONE,EXPECTED,56.17
"87806,1",1063713659,BUCKEYE COMMUNITY HEALTH PLAN - (HMO),UNSPECIFIED,NONE,EXPECTED,53.56
"87806,1",1063713659,BUCKEYE COMMUNITY HEALTH PLAN - (Medicaid),UNSPECIFIED,NONE,EXPECTED,55.16
"87806,1",1063713659,CARESOURCE - (Medicaid),UNSPECIFIED,NONE,EXPECTED,21.55
"87806,1",1063713659,CARESOURCE OHIO - (Indemnity),UNSPECIFIED,NONE,EXPECTED,52.8
"87806,1",1063713659,CIGNA GLOBAL INS - (Indemnity),UNSPECIFIED,NONE,EXPECTED,59.53
"87806,1",1063713659,CIGNA HEALTH AND LIFE INSURANCE COMPANY - (POS),UNSPECIFIED,NONE,EXPECTED,59.53
"87806,1",1063713659,HUMANA INC - (PPO),UNSPECIFIED,NONE,EXPECTED,61.71
"87806,1",1063713659,"MOLINA HEALTHCARE OF OHIO, INC - (Medicaid)",UNSPECIFIED,NONE,EXPECTED,34.869444
"87806,1",1063713659,OHIO DEPARTMENT OF MEDICAID - (Medicaid),UNSPECIFIED,NONE,EXPECTED,51.01
"87806,1",1063713659,TRIWEST HEALTHCARE ALLIANCE - (Indemnity),UNSPECIFIED,NONE,EXPECTED,32.77
"87806,1",1063713659,UMR - (PPO),UNSPECIFIED,NONE,EXPECTED,72.6
"87806,1",1063713659,UMR AHRESTY WILMINGTON CORPORATION - (PPO),UNSPECIFIED,NONE,EXPECTED,54.16
"87806,1",1063713659,UMR NRECA - (PPO),UNSPECIFIED,NONE,EXPECTED,55.47
"87806,1",1063713659,UNITED HEALTHCARE INSURANCE COMPANY - (POS),UNSPECIFIED,NONE,EXPECTED,73.0
"87806,1",1063713659,UNITEDHEALTHCARE COMMUNITY PLAN OF OHIO INC - (Medicaid),UNSPECIFIED,NONE,EXPECTED,45.92647
87880,1063713659,AETNA - (POS),UNSPECIFIED,NONE,EXPECTED,27.886666
87880,1063713659,AETNA - (PPO),UNSPECIFIED,NONE,EXPECTED,16.53
87880,1063713659,ANTHEM BLUE CROSS AND BLUE SHIELD - (PPO),UNSPECIFIED,NONE,EXPECTED,51.92
87880,1063713659,BCBS FEP - (PPO),UNSPECIFIED,NONE,EXPECTED,48.51
87880,1063713659,CARESOURCE - (HMO-MR),UNSPECIFIED,NONE,EXPECTED,16.75
87880,1063713659,CARESOURCE - (Medicaid),UNSPECIFIED,NONE,EXPECTED,16.75
87880,1063713659,CARESOURCE OHIO - (Indemnity),UNSPECIFIED,NONE,EXPECTED,25.04
87880,1063713659,CIGNA HEALTH AND LIFE INSURANCE COMPANY - (POS),UNSPECIFIED,NONE,EXPECTED,51.41
87880,1063713659,COMMUNITY INSURANCE COMPANY - (Medicaid),UNSPECIFIED,NONE,EXPECTED,16.53
87880,1063713659,GREATWESTHEALTHCARE-CIGNA - (POS),UNSPECIFIED,NONE,EXPECTED,46.74
87880,1063713659,HUMANA INC - (PPO),UNSPECIFIED,NONE,EXPECTED,53.3
87880,1063713659,HUMANA INC. - (PPO),UNSPECIFIED,NONE,EXPECTED,57.55
87880,1063713659,MED MUTUAL - (PPO),UNSPECIFIED,NONE,EXPECTED,54.55
87880,1063713659,"MOLINA HEALTHCARE OF OHIO, INC - (Medicaid)",UNSPECIFIED,NONE,EXPECTED,12.77
87880,1063713659,"MOUNT CARMEL INSURANCE COMPANY, INC - (HMO-MR)",UNSPECIFIED,NONE,EXPECTED,16.53
87880,1063713659,UMR - (PPO),UNSPECIFIED,NONE,EXPECTED,60.74
87880,1063713659,UMR AHRESTY WILMINGTON CORPORATION - (PPO),UNSPECIFIED,NONE,EXPECTED,60.74
87880,1063713659,UMR NRECA - (PPO),UNSPECIFIED,NONE,EXPECTED,62.7
87880,1063713659,UNITED HEALTHCARE INSURANCE COMPANY - (POS),UNSPECIFIED,NONE,EXPECTED,62.7
88112,1063713659,AETNA - (POS),UNSPECIFIED,NONE,EXPECTED,130.28
88112,1063713659,AETNA - (PPO),UNSPECIFIED,NONE,EXPECTED,130.28
88112,1063713659,ANTHEM BLUE CROSS AND BLUE SHIELD - (PPO),UNSPECIFIED,NONE,EXPECTED,133.67
88112,1063713659,CARESOURCE OHIO - (Indemnity),UNSPECIFIED,NONE,EXPECTED,61.89
88112,1063713659,HUMANA INC. - (HMO-MR),UNSPECIFIED,NONE,EXPECTED,45.25
88112,1063713659,MEDICAL MUTUAL - (PPO),UNSPECIFIED,NONE,EXPECTED,227.606666
88112,1063713659,"MOUNT CARMEL INSURANCE COMPANY, INC - (HMO-MR)",UNSPECIFIED,NONE,EXPECTED,44.36
88112,1063713659,UMR - (PPO),UNSPECIFIED,NONE,EXPECTED,130.485
88112,1063713659,UNITED HEALTHCARE INSURANCE COMPANY - (POS),UNSPECIFIED,NONE,EXPECTED,139.16
"88142,1",1063713659,AETNA - (EPO),UNSPECIFIED,NONE,EXPECTED,40.273333
"88142,1",1063713659,AETNA - (HMO),UNSPECIFIED,NONE,EXPECTED,20.26
"88142,1",1063713659,AETNA - (POS),UNSPECIFIED,NONE,EXPECTED,43.352307
"88142,1",1063713659,AETNA - (PPO),UNSPECIFIED,NONE,EXPECTED,80.3
"88142,1",1063713659,ANTHEM BLUE CROSS AND BLUE SHIELD - (Indemnity),UNSPECIFIED,NONE,EXPECTED,82.39
"88142,1",1063713659,ANTHEM BLUE CROSS AND BLUE SHIELD - (PPO),UNSPECIFIED,NONE,EXPECTED,82.39
"88142,1",1063713659,BCBS FEP - (PPO),UNSPECIFIED,NONE,EXPECTED,82.39
"88142,1",1063713659,BUCKEYE COMMUNITY HEALTH PLAN - (HMO),UNSPECIFIED,NONE,EXPECTED,21.36
"88142,1",1063713659,CARESOURCE - (Medicaid),UNSPECIFIED,NONE,EXPECTED,13.85
"88142,1",1063713659,CARESOURCE OHIO - (Indemnity),UNSPECIFIED,NONE,EXPECTED,21.05
"88142,1",1063713659,CIGNA GLOBAL INS - (Indemnity),UNSPECIFIED,NONE,EXPECTED,81.6
"88142,1",1063713659,CIGNA HEALTH AND LIFE INSURANCE COMPANY - (POS),UNSPECIFIED,NONE,EXPECTED,81.6
"88142,1",1063713659,COMMUNITY INSURANCE COMPANY - (Medicaid),UNSPECIFIED,NONE,EXPECTED,20.26
"88142,1",1063713659,GREATWESTHEALTHCARE-CIGNA - (POS),UNSPECIFIED,NONE,EXPECTED,10.24
"88142,1",1063713659,HUMANA INC - (PPO),UNSPECIFIED,NONE,EXPECTED,84.58
